vehicle,window,window_s,hop_s,representation,sensor_configuration,n_windows,n_operating_days,n_model_features,n_causal_replacements,n_unchanged_base_features,n_splits,n_estimators,accuracy,balanced_accuracy,balanced_accuracy_ci95_low,balanced_accuracy_ci95_high,macro_f1,macro_f1_ci95_low,macro_f1_ci95_high,weighted_f1,stationary_state_macro_f1,stationary_state_macro_f1_ci95_low,stationary_state_macro_f1_ci95_high,stationary_off_precision,stationary_off_recall,stationary_off_f1,stationary_off_support,stationary_on_precision,stationary_on_recall,stationary_on_f1,stationary_on_support,charging_precision,charging_recall,charging_f1,charging_f1_ci95_low,charging_f1_ci95_high,charging_support,driving_precision,driving_recall,driving_f1,driving_f1_ci95_low,driving_f1_ci95_high,driving_support
Bus B,120s_hop60s,120,60,CAUSAL,A+M+G,13321,30,137,27,110,5,423,0.9001576458223857,0.876355379530946,0.8061953796320138,0.9349665233854257,0.8699184814013938,0.7894208672654639,0.9350699329733392,0.8994227074684827,0.8289958393949849,0.7222902890947536,0.9153407179864346,0.7832167832167832,0.8673765730880929,0.8231511254019293,1033,0.789447972642892,0.9194879089615932,0.8495203049020896,3515,0.9258662369057212,0.7267552182163188,0.8143160878809355,0.6720224149807612,0.9119895269307494,3162,0.9935725763256561,0.9918018178577793,0.9926864074206208,0.9877504009122053,0.9958557679863252,5611
Bus B,120s_hop60s,120,60,CAUSAL,A+M,13321,30,95,18,77,5,423,0.9207266721717589,0.8958849115481721,0.8276461582609557,0.9452992978280406,0.8993676817350285,0.8357424918001181,0.9438540025537677,0.9205821589248037,0.8699395331250144,0.7865994595605537,0.9295603192548905,0.874875868917577,0.8528557599225557,0.8637254901960785,1033,0.8330745341614907,0.9157894736842105,0.8724759452500339,3515,0.9293865905848787,0.8241619228336496,0.8736171639289306,0.7444700097650808,0.9475997962514837,3162,0.9845908607863975,0.9907324897522723,0.9876521275650706,0.977650456304854,0.9934432904255052,5611
Bus B,120s_hop60s,120,60,CAUSAL,A+G,13321,30,96,18,78,5,423,0.8955784100292771,0.8729269104493373,0.8070007765029135,0.9260633257098821,0.8768125186272098,0.8149924378158264,0.9255263684018769,0.8950357900764309,0.8380390346165942,0.7562596724001729,0.902234212999447,0.903,0.8741529525653436,0.8883423512051156,1033,0.7602576335877863,0.9066856330014225,0.8270403529259115,3515,0.8990898298377523,0.7185325743200506,0.7987343997187555,0.6622875675402403,0.8898599564385428,3162,0.993930739021778,0.9923364819105329,0.9931329706590565,0.9889185642580286,0.995922307586186,5611
Bus B,120s_hop60s,120,60,CAUSAL,A,13321,30,54,9,45,5,423,0.9069138953532017,0.8832140964840377,0.8161385830282942,0.9331469359747755,0.8895683633855132,0.827563778288977,0.9331856146815339,0.9068254493182825,0.8570237261303227,0.7744545993791476,0.9144912855009203,0.9145211122554068,0.8596321393998064,0.8862275449101796,1033,0.7967603138445963,0.8955903271692746,0.8432895794267345,3515,0.90319071791153,0.7877925363693865,0.841554054054054,0.6972340876483631,0.9251400694496333,3162,0.9845772026236483,0.9898413829976831,0.9872022751510843,0.977612420378815,0.9925737562424287,5611
Bus B,120s_hop60s,120,60,CAUSAL,M+G,13321,30,83,18,65,5,423,0.8401020944373545,0.81168873797761,0.729157949853327,0.8887592360716934,0.7722663416875171,0.6595621658602474,0.8788274534489784,0.8414801022257659,0.6987938564874722,0.5485503048070772,0.8405327590070606,0.4634533898305085,0.8470474346563408,0.5991098938719617,1033,0.7746953590873736,0.8500711237553343,0.8106348345089528,3515,0.8918645780697322,0.558191018342821,0.6866368410815017,0.438934193076381,0.8553424767951696,3162,0.993925317134179,0.9914453751559437,0.9926837972876517,0.9884208560827936,0.9955088917701874,5611
Bus B,120s_hop60s,120,60,CAUSAL,M,13321,30,41,9,32,5,423,0.8093236243525261,0.7782923773877146,0.6880918180970259,0.8614406177033962,0.7355027164970702,0.6227614127157123,0.8517796204367313,0.8127595868452564,0.6533025861726288,0.5034895753339373,0.8098643567647964,0.4017013232514178,0.8228460793804453,0.5398539218799618,1033,0.7251356238698011,0.7985775248933143,0.760086650419713,3515,0.9387397899649942,0.5088551549652119,0.6599671862182116,0.40210424936526973,0.8409483733672931,3162,0.9813167259786477,0.9828907503118873,0.9821031074703944,0.9727011032005957,0.9885309174656729,5611
Bus B,120s_hop60s,120,60,CAUSAL,G,13321,30,42,9,33,5,423,0.8049695968771113,0.7501670114219787,0.6746933249352164,0.8274348232789842,0.7341958726937426,0.6509273417642967,0.8093545944397829,0.8037610645115978,0.648062751601292,0.537382091050366,0.7479355527445071,0.5181422351233672,0.691190706679574,0.5922853587722936,1033,0.6469078179696616,0.7886201991465149,0.7107692307692308,3515,0.8126213592233009,0.5294117647058824,0.6411336652623516,0.4671603575278331,0.775540050491784,3162,0.9937477670596642,0.9914453751559437,0.9925952359710947,0.9884879047380299,0.9953413893374906,5611
