bus_b_orientation,direction,source_vehicle,target_vehicle,sensor_config,method,protocol,budget_k_days,n_test_splits,accuracy_splitmedian_p10,accuracy_splitmedian_p50,accuracy_splitmedian_p90,balanced_accuracy_splitmedian_p10,balanced_accuracy_splitmedian_p50,balanced_accuracy_splitmedian_p90,macro_f1_splitmedian_p10,macro_f1_splitmedian_p50,macro_f1_splitmedian_p90,stationary_macro_f1_splitmedian_p10,stationary_macro_f1_splitmedian_p50,stationary_macro_f1_splitmedian_p90,stationary_macro_f1_splitmedian_p10,stationary_macro_f1_splitmedian_p50,stationary_macro_f1_splitmedian_p90,charging_f1_splitmedian_p10,charging_f1_splitmedian_p50,charging_f1_splitmedian_p90,charging_f1_splitmedian_p10,charging_f1_splitmedian_p50,charging_f1_splitmedian_p90,driving_f1_splitmedian_p10,driving_f1_splitmedian_p50,driving_f1_splitmedian_p90,driving_f1_splitmedian_p10,driving_f1_splitmedian_p50,driving_f1_splitmedian_p90,objective_score_splitmedian_p10,objective_score_splitmedian_p50,objective_score_splitmedian_p90,adaptation_rows_splitmedian_p10,adaptation_rows_splitmedian_p50,adaptation_rows_splitmedian_p90,adaptation_hours_splitmedian_p10,adaptation_hours_splitmedian_p50,adaptation_hours_splitmedian_p90,adaptation_window_hours_splitmedian_p10,adaptation_window_hours_splitmedian_p50,adaptation_window_hours_splitmedian_p90,adaptation_span_hours_splitmedian_p10,adaptation_span_hours_splitmedian_p50,adaptation_span_hours_splitmedian_p90
RECORDED,BUS_A_to_BUS_B,BUS_A,BUS_B,ACC_MAG_GYR,QUANTILE,FIVE_PARTITION_UNLABELED_BUDGET,3,5,0.6570530245252565,0.6679405520169851,0.6915127496261823,0.582751363736834,0.6103334526075221,0.6585003472032968,0.5111974121235716,0.567436803076611,0.5973351720548794,0.3613209078334321,0.4450944034645575,0.4840576663954562,0.3613209078334321,0.4450944034645575,0.4840576663954562,0.1335860780964099,0.3368571534662656,0.4639977648277293,0.1335860780964099,0.3368571534662656,0.4639977648277293,0.9247142230882966,0.9591003015177816,0.9779243701199408,0.9247142230882966,0.9591003015177816,0.9779243701199408,0.3687316359674709,0.4785473770554821,0.5446107747915285,1141.3,1361.0,1807.5,21.268327805555558,24.758099861111116,32.869359916666674,19.02166666666667,22.683333333333334,30.125,34.82972738888889,38.08004055555556,40.22354008333333
RECORDED,BUS_A_to_BUS_B,BUS_A,BUS_B,ACC_MAG_GYR,CORAL,FIVE_PARTITION_UNLABELED_BUDGET,3,5,0.4741409000646472,0.4841493153254549,0.514013847549778,0.3852367350102051,0.396541777788726,0.4236812633911833,0.3509173201939597,0.3653163717892522,0.3874005828095465,0.1880894923026304,0.1994839170825627,0.2446546749696367,0.1880894923026304,0.1994839170825627,0.2446546749696367,0.0109358515562371,0.0682571968018563,0.1760240188643857,0.0109358515562371,0.0682571968018563,0.1760240188643857,0.806363824020585,0.8380269454356859,0.8584189421518773,0.806363824020585,0.8380269454356859,0.8584189421518773,0.222200208541688,0.2484574206307699,0.306329182454599,1141.3,1361.0,1807.5,21.268327805555558,24.758099861111116,32.869359916666674,19.02166666666667,22.683333333333334,30.125,34.82972738888889,38.08004055555556,40.22354008333333
RECORDED,BUS_A_to_BUS_B,BUS_A,BUS_B,ACC_MAG_GYR,ZSCORE,FIVE_PARTITION_UNLABELED_BUDGET,7,5,0.6999598932668673,0.7425690021231423,0.8012352058560895,0.5844673248585706,0.6327302440793761,0.6845229697470172,0.5718567755658948,0.6403362669840604,0.6889198926416582,0.4365307789491738,0.5286378753260699,0.590135481915783,0.4365307789491738,0.5286378753260699,0.590135481915783,0.3916632869920141,0.6374572524043414,0.7141411135889311,0.3916632869920141,0.6374572524043414,0.7141411135889311,0.9721860456949726,0.9826485532667106,0.987326062031147,0.9721860456949726,0.9826485532667106,0.987326062031147,0.502244526985167,0.6391846611521728,0.6961133798659996,3118.0,3159.0,3728.5,58.45919441666667,59.28457500000003,70.85762594444446,51.96666666666667,52.65,62.14166666666667,79.82707983333333,81.92578222222221,90.36951019444444
RECORDED,BUS_A_to_BUS_B,BUS_A,BUS_B,ACC_MAG_GYR,QUANTILE,FIVE_PARTITION_UNLABELED_BUDGET,7,5,0.6659663184886635,0.7227052163364335,0.7280953194178108,0.6227132263731446,0.6399957768340182,0.6924025134370935,0.5789944320711969,0.5918481157354979,0.6448102944647542,0.4503018233972148,0.4606942535404384,0.5370887602559825,0.4503018233972148,0.4606942535404384,0.5370887602559825,0.3542223005159744,0.453454573976962,0.5157615610721011,0.3542223005159744,0.453454573976962,0.5157615610721011,0.9629522144601756,0.9739012244152048,0.9825988039040344,0.9629522144601756,0.9739012244152048,0.9825988039040344,0.4863945085745649,0.5352246314984535,0.5945779947776971,3118.0,3159.0,3728.5,58.45919441666667,59.28457500000003,70.85762594444446,51.96666666666667,52.65,62.14166666666667,79.82707983333333,81.92578222222221,90.36951019444444
RECORDED,BUS_A_to_BUS_B,BUS_A,BUS_B,ACC_MAG_GYR,CORAL,FIVE_PARTITION_UNLABELED_BUDGET,7,5,0.5723591604616483,0.5924855491329479,0.6491866857483631,0.4929411745051408,0.5239349699770799,0.5524057678030786,0.4334242266930257,0.4798153810938406,0.5315341703950116,0.2720805662168951,0.3404557378562057,0.4029553901029433,0.2720805662168951,0.3404557378562057,0.4029553901029433,0.1778165106511683,0.2927339257710402,0.5074227807087609,0.1778165106511683,0.2927339257710402,0.5074227807087609,0.9064164465739096,0.9148200277132228,0.933331752598644,0.9064164465739096,0.9148200277132228,0.933331752598644,0.3313163194757288,0.3925140781164793,0.5238377550372593,3118.0,3159.0,3728.5,58.45919441666667,59.28457500000003,70.85762594444446,51.96666666666667,52.65,62.14166666666667,79.82707983333333,81.92578222222221,90.36951019444444
RECORDED,BUS_A_to_BUS_B,BUS_A,BUS_B,ACC_MAG_GYR,ZSCORE,FIVE_PARTITION_UNLABELED_BUDGET,14,5,0.7550531782821475,0.816135881104034,0.834034549670054,0.6117053575805255,0.6994854984467417,0.7212676007773767,0.6081987958692181,0.7122157380916474,0.7262517308848336,0.4847568050572905,0.624153704967348,0.6440645563800529,0.4847568050572905,0.624153704967348,0.6440645563800529,0.4389144543323168,0.7481033754204486,0.7860731851652105,0.4389144543323168,0.7481033754204486,0.7860731851652105,0.9684296162740376,0.9765505561249213,0.9819392541846343,0.9684296162740376,0.9765505561249213,0.9819392541846343,0.5404850592544576,0.7266916998508032,0.7512280281791581,6021.5,6440.5,7518.2,112.67047713888884,120.79728791666663,138.44149127777774,100.35833333333332,107.34166666666668,125.30333333333334,155.049714,164.70108680555555,180.24895747222223
RECORDED,BUS_A_to_BUS_B,BUS_A,BUS_B,ACC_MAG_GYR,QUANTILE,FIVE_PARTITION_UNLABELED_BUDGET,14,5,0.6850161238973702,0.721351250466592,0.7388035692627251,0.6281821086798959,0.6463795322827544,0.6934867594423217,0.592170412482224,0.6136440422927938,0.6462104808254363,0.4644078875919564,0.4926870395120447,0.5354548731177268,0.4644078875919564,0.4926870395120447,0.5354548731177268,0.4419427313876273,0.4797120309757799,0.5079432994910644,0.4419427313876273,0.4797120309757799,0.5079432994910644,0.9775019526929474,0.9791300814803364,0.9842799019947748,0.9775019526929474,0.9791300814803364,0.9842799019947748,0.5362290295530278,0.5683360009604056,0.5850969040693093,6021.5,6440.5,7518.2,112.67047713888884,120.79728791666663,138.44149127777774,100.35833333333332,107.34166666666668,125.30333333333334,155.049714,164.70108680555555,180.24895747222223
RECORDED,BUS_A_to_BUS_B,BUS_A,BUS_B,ACC_MAG_GYR,CORAL,FIVE_PARTITION_UNLABELED_BUDGET,14,5,0.6374744652008142,0.6465098917506532,0.6906352985568555,0.5527410464967655,0.5676310930809392,0.6197690803114487,0.5325827413092221,0.5553688190595434,0.6048442678040286,0.396218153226587,0.4270504583615686,0.4948354029983321,0.396218153226587,0.4270504583615686,0.4948354029983321,0.4031373636904095,0.454868078317983,0.6113328386643977,0.4031373636904095,0.454868078317983,0.6113328386643977,0.929637248437052,0.942211031018218,0.9479346874933277,0.929637248437052,0.942211031018218,0.9479346874933277,0.4862572823582847,0.4970842285615619,0.6074483959251324,6021.5,6440.5,7518.2,112.67047713888884,120.79728791666663,138.44149127777774,100.35833333333332,107.34166666666668,125.30333333333334,155.049714,164.70108680555555,180.24895747222223
RECORDED,BUS_A_to_BUS_B,BUS_A,BUS_B,ACC_MAG_GYR,ZSCORE,FIVE_PARTITION_UNLABELED_BUDGET,18,5,0.7933410584216217,0.8273885350318472,0.8459829660685662,0.6596865630895373,0.7105560154219803,0.7421359202678879,0.6771407270555483,0.722958205821096,0.7517447371060405,0.5778798107564435,0.6373946972512857,0.678213813631315,0.5778798107564435,0.6373946972512857,0.678213813631315,0.6317726553888916,0.7702001482579689,0.8115018074268814,0.6317726553888916,0.7702001482579689,0.8115018074268814,0.9708367757492402,0.9754098360655736,0.979752500589686,0.9708367757492402,0.9754098360655736,0.979752500589686,0.6589934983888857,0.7497463542775729,0.7724910166416858,7973.8,8375.0,9672.4,149.09656916666663,158.7114808333332,178.50561349999998,132.89666666666668,139.58333333333334,161.20666666666668,206.65689111111112,212.34181361111115,235.39408666666668
RECORDED,BUS_A_to_BUS_B,BUS_A,BUS_B,ACC_MAG_GYR,QUANTILE,FIVE_PARTITION_UNLABELED_BUDGET,18,5,0.6856314386725725,0.6953093408815204,0.7249482172081704,0.6131906797490825,0.6515933992056913,0.6869565943739235,0.5720520202722086,0.6093974894148302,0.6250985219262967,0.4340604345115209,0.4865036805855234,0.5060991597368192,0.4340604345115209,0.4865036805855234,0.5060991597368192,0.3418925945659919,0.3863636363636363,0.4925328330206379,0.3418925945659919,0.3863636363636363,0.4925328330206379,0.9779212811407024,0.9849502199583235,0.9860267775542716,0.9779212811407024,0.9849502199583235,0.9860267775542716,0.4832833934607778,0.531612353092115,0.5652152034253758,7973.8,8375.0,9672.4,149.09656916666663,158.7114808333332,178.50561349999998,132.89666666666668,139.58333333333334,161.20666666666668,206.65689111111112,212.34181361111115,235.39408666666668
RECORDED,BUS_A_to_BUS_B,BUS_A,BUS_B,ACC_MAG_GYR,CORAL,FIVE_PARTITION_UNLABELED_BUDGET,18,5,0.6391278973673505,0.6646136618141097,0.67518219246021,0.5463076302130677,0.5834943424876713,0.6205655192640168,0.5252865551934846,0.5663466835993245,0.5969699636547499,0.3905815333745954,0.4394946931766805,0.4803343409786104,0.3905815333745954,0.4394946931766805,0.4803343409786104,0.3978440993070379,0.4735557363710334,0.5362993564789068,0.3978440993070379,0.4735557363710334,0.5362993564789068,0.9268834960639852,0.9464,0.947077893630071,0.9268834960639852,0.9464,0.947077893630071,0.47702593368392,0.5377174178250999,0.5693068755375759,7973.8,8375.0,9672.4,149.09656916666663,158.7114808333332,178.50561349999998,132.89666666666668,139.58333333333334,161.20666666666668,206.65689111111112,212.34181361111115,235.39408666666668
RECORDED,BUS_B_to_BUS_A,BUS_B,BUS_A,ACC,RAW,FIVE_PARTITION_UNLABELED_BUDGET,0,5,0.7065340884284942,0.72,0.7756768798281205,0.5529246307483885,0.5907939609031814,0.6032844645984695,0.518820023886036,0.5495825166788576,0.5534019025117033,0.359546393950354,0.4005071853590441,0.4057248595822663,0.359546393950354,0.4005071853590441,0.4057248595822663,0.0,0.0,0.0042374300740294,0.0,0.0,0.0042374300740294,0.9954798572149066,0.996667407242835,0.9975297703030646,0.9954798572149066,0.996667407242835,0.9975297703030646,0.3124135096587244,0.3297495100073145,0.3329013565607854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RECORDED,BUS_B_to_BUS_A,BUS_B,BUS_A,ACC,CAUSAL,FIVE_PARTITION_UNLABELED_BUDGET,0,5,0.7239436563750591,0.7362745098039216,0.789176632886755,0.5672167289705797,0.6132752352047827,0.6212873422929994,0.5383691331503261,0.5588274077934399,0.5807257411670246,0.3854607368336459,0.4121011125663663,0.4426687041593566,0.3854607368336459,0.4121011125663663,0.4426687041593566,0.0014953271028037,0.0098280098280098,0.0729673370156754,0.0014953271028037,0.0098280098280098,0.0729673370156754,0.9948968521900282,0.9970752459452272,0.9982465918996468,0.9948968521900282,0.9970752459452272,0.9982465918996468,0.325380202248918,0.3367917717788676,0.3763550098170768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RECORDED,BUS_B_to_BUS_A,BUS_B,BUS_A,ACC,ZSCORE,FIVE_PARTITION_UNLABELED_BUDGET,1,5,0.5733196389666978,0.6100787719652595,0.7015528503469102,0.4673293403082003,0.4803735247926639,0.5044226812864865,0.363459241831958,0.3909645536720466,0.4463044513802477,0.1836796886947923,0.2305987747810918,0.2777070174760889,0.1836796886947923,0.2305987747810918,0.2777070174760889,0.0,0.0,0.0,0.0,0.0,0.0,0.8943200431175002,0.9323185746569234,0.9637178546764984,0.8943200431175002,0.9323185746569234,0.9637178546764984,0.2180755450991748,0.2345787322032279,0.2684530618896011,244.7,367.0,547.4,5.640714805555555,7.4070775,10.743072916666668,4.078333333333333,6.116666666666667,9.123333333333331,17.328113722222223,17.883746944444447,18.39658675
RECORDED,BUS_B_to_BUS_A,BUS_B,BUS_A,ACC,QUANTILE,FIVE_PARTITION_UNLABELED_BUDGET,1,5,0.5335343915343915,0.6124773492104582,0.6668151548030088,0.4360609524832632,0.4949259656068098,0.5383490238903563,0.4043529598127211,0.4811579028771889,0.5150906833082914,0.2697018728809217,0.3466374748662104,0.3992932458397804,0.2697018728809217,0.3466374748662104,0.3992932458397804,0.0125269780043164,0.041249531030942,0.1048018653124683,0.0125269780043164,0.041249531030942,0.1048018653124683,0.7341029004320574,0.8543166884446625,0.876234619949326,0.7341029004320574,0.8543166884446625,0.876234619949326,0.2710032106999685,0.2886947417263133,0.3521830233291279,244.7,367.0,547.4,5.640714805555555,7.4070775,10.743072916666668,4.078333333333333,6.116666666666667,9.123333333333331,17.328113722222223,17.883746944444447,18.39658675
RECORDED,BUS_B_to_BUS_A,BUS_B,BUS_A,ACC,CORAL,FIVE_PARTITION_UNLABELED_BUDGET,1,5,0.2979607843137254,0.4091092708543729,0.5330057420573509,0.3167153255653598,0.3523612098882649,0.4354883278230425,0.2165517712223366,0.2711260120266666,0.3963924527598332,0.1490017564238425,0.1938713765689045,0.3000690303981387,0.1490017564238425,0.1938713765689045,0.3000690303981387,0.0,0.0,0.0,0.0,0.0,0.0,0.3861912467311168,0.5437724335348597,0.6763286722587261,0.3861912467311168,0.5437724335348597,0.6763286722587261,0.129931062733402,0.1626756072159999,0.2378354716558999,244.7,367.0,547.4,5.640714805555555,7.4070775,10.743072916666668,4.078333333333333,6.116666666666667,9.123333333333331,17.328113722222223,17.883746944444447,18.39658675
RECORDED,BUS_B_to_BUS_A,BUS_B,BUS_A,ACC,ZSCORE,FIVE_PARTITION_UNLABELED_BUDGET,3,5,0.6429184359665903,0.654284235050479,0.7192609055350292,0.5005270285289938,0.5029382977635024,0.5374924971810361,0.4256719365628559,0.4391932475120051,0.4945398980259755,0.2437499418265772,0.2602370235327091,0.349459766762329,0.2437499418265772,0.2602370235327091,0.349459766762329,0.0,0.0,0.0,0.0,0.0,0.0,0.9643472873035182,0.9726254483344524,0.9815705829226536,0.9643472873035182,0.9726254483344524,0.9815705829226536,0.2554031619377135,0.2640914438151182,0.2967239388155853,1015.2,1156.5,1570.7,20.36871327777778,23.36729263888888,31.253864083333337,16.92,19.275,26.17833333333333,45.25482513888889,47.52443291666666,53.782831583333326
RECORDED,BUS_B_to_BUS_A,BUS_B,BUS_A,ACC,QUANTILE,FIVE_PARTITION_UNLABELED_BUDGET,3,5,0.6068901944942792,0.6541548019673828,0.7286553886356959,0.4905408764587817,0.5935864982712299,0.6041144660807807,0.462686827027578,0.5537456943824531,0.5944234421303862,0.3207039168766449,0.4265040541662231,0.478400850620401,0.3207039168766449,0.4265040541662231,0.478400850620401,0.115234002627088,0.2602354319932252,0.3530569905744311,0.115234002627088,0.2602354319932252,0.3530569905744311,0.8753796212198899,0.8964587692994835,0.9335587170965852,0.8753796212198899,0.8964587692994835,0.9335587170965852,0.3355644540969916,0.4296290139294283,0.4901122133029282,1015.2,1156.5,1570.7,20.36871327777778,23.36729263888888,31.253864083333337,16.92,19.275,26.17833333333333,45.25482513888889,47.52443291666666,53.782831583333326
RECORDED,BUS_B_to_BUS_A,BUS_B,BUS_A,ACC,CORAL,FIVE_PARTITION_UNLABELED_BUDGET,3,5,0.3975901838012523,0.503365260160497,0.6301545832109046,0.3530838417706393,0.4207956009136795,0.488643964795092,0.3009682997042132,0.3802953889602191,0.4472114177933683,0.1963208265683476,0.2739738620964919,0.3264650659022072,0.1963208265683476,0.2739738620964919,0.3264650659022072,0.0,0.0,0.001063829787234,0.0,0.0,0.001063829787234,0.6295965017920202,0.695359387244124,0.8305911023296192,0.6295965017920202,0.695359387244124,0.8305911023296192,0.1805809798225279,0.231260092164329,0.2705266236167501,1015.2,1156.5,1570.7,20.36871327777778,23.36729263888888,31.253864083333337,16.92,19.275,26.17833333333333,45.25482513888889,47.52443291666666,53.782831583333326
RECORDED,BUS_B_to_BUS_A,BUS_B,BUS_A,ACC,ZSCORE,FIVE_PARTITION_UNLABELED_BUDGET,7,5,0.650079769981109,0.7113756613756614,0.7662679339247934,0.5175332324698614,0.554176797598132,0.5904120836357889,0.4367236356829955,0.4800358436100179,0.5619433138935752,0.2539741118531405,0.3116936375978413,0.4207792541913174,0.2539741118531405,0.3116936375978413,0.4207792541913174,0.0,0.0,0.0,0.0,0.0,0.0,0.9787638329758364,0.983490476138616,0.9864678011530452,0.9787638329758364,0.983490476138616,0.9864678011530452,0.2620341814097973,0.2880215061660107,0.3371659883361451,2525.2,2722.0,3363.9,51.040724222222174,57.8258706944444,67.39617944444444,42.086666666666666,45.36666666666667,56.065,108.56869094444444,111.54238013888887,118.45321886111113
RECORDED,BUS_B_to_BUS_A,BUS_B,BUS_A,ACC,QUANTILE,FIVE_PARTITION_UNLABELED_BUDGET,7,5,0.6555648809311646,0.6836655449132798,0.762925630013066,0.5559733388807776,0.6089185407769371,0.623442062526067,0.5277019046598854,0.5840060783230479,0.6091605316419629,0.3930801449473804,0.4662017500348046,0.4903283118552557,0.3930801449473804,0.4662017500348046,0.4903283118552557,0.1802416195013498,0.3722590575420317,0.3968904219104229,0.1802416195013498,0.3722590575420317,0.3968904219104229,0.932332974360711,0.9483584195352416,0.9733976160484168,0.932332974360711,0.9483584195352416,0.9733976160484168,0.4113178496687438,0.4772998992973258,0.5194204855879314,2525.2,2722.0,3363.9,51.040724222222174,57.8258706944444,67.39617944444444,42.086666666666666,45.36666666666667,56.065,108.56869094444444,111.54238013888887,118.45321886111113
RECORDED,BUS_B_to_BUS_A,BUS_B,BUS_A,ACC,CORAL,FIVE_PARTITION_UNLABELED_BUDGET,7,5,0.5102043793885965,0.5798602122702563,0.6686447399405258,0.4251637550721393,0.4884127946236671,0.5278445261738337,0.3822757564026439,0.4342495101047254,0.4910453374309903,0.2413499003975308,0.297988277911845,0.3671696212283388,0.2413499003975308,0.297988277911845,0.3671696212283388,0.0,0.0,0.0021314387211367,0.0,0.0,0.0021314387211367,0.7753210286366022,0.8209203268535318,0.8860688307385327,0.7753210286366022,0.8209203268535318,0.8860688307385327,0.2302175248475035,0.2605497060628353,0.2963844966575212,2525.2,2722.0,3363.9,51.040724222222174,57.8258706944444,67.39617944444444,42.086666666666666,45.36666666666667,56.065,108.56869094444444,111.54238013888887,118.45321886111113
RECORDED,BUS_B_to_BUS_A,BUS_B,BUS_A,ACC,ZSCORE,FIVE_PARTITION_UNLABELED_BUDGET,14,5,0.6617167755991286,0.6963239749545547,0.7676528169359442,0.5259562733675831,0.5402572316705911,0.5858556754188841,0.4434008694087779,0.4799184324884784,0.554559890485587,0.2636620067738559,0.3119797589933262,0.4095691269982041,0.2636620067738559,0.3119797589933262,0.4095691269982041,0.0,0.0,0.0,0.0,0.0,0.0,0.9815037393145168,0.9856321411733204,0.9929171807206943,0.9815037393145168,0.9856321411733204,0.9929171807206943,0.2665583209980175,0.287951059493087,0.3332237391694009,4950.5,5482.0,6524.2,102.21780916666664,108.94780361111114,130.578057638889,82.50833333333334,91.36666666666667,108.73666666666668,214.8188573888889,218.20745222222223,231.88380213888885
RECORDED,BUS_B_to_BUS_A,BUS_B,BUS_A,ACC,QUANTILE,FIVE_PARTITION_UNLABELED_BUDGET,14,5,0.690010633621253,0.7302614548278541,0.7578058790800027,0.5612818117906654,0.6242908018231191,0.6560561706631621,0.5410841932810568,0.607353031193101,0.6262482538292802,0.3948273376534041,0.4831747190749101,0.5056476292969435,0.3948273376534041,0.4831747190749101,0.5056476292969435,0.2121088856629411,0.3528496642976593,0.426937211267682,0.2121088856629411,0.3528496642976593,0.426937211267682,0.9680423611985112,0.9848494368608725,0.9881927522940472,0.9680423611985112,0.9848494368608725,0.9881927522940472,0.4367410506528663,0.4919852648832966,0.51595152819895,4950.5,5482.0,6524.2,102.21780916666664,108.94780361111114,130.578057638889,82.50833333333334,91.36666666666667,108.73666666666668,214.8188573888889,218.20745222222223,231.88380213888885
RECORDED,BUS_B_to_BUS_A,BUS_B,BUS_A,ACC,CORAL,FIVE_PARTITION_UNLABELED_BUDGET,14,5,0.5577230003112357,0.6056352252070288,0.6965721745685759,0.4475978688495725,0.4954244837110756,0.5511094324857524,0.4038731657646661,0.4602479494953676,0.5194358152003703,0.2522170254697073,0.3394981540653388,0.393814922281489,0.2522170254697073,0.3394981540653388,0.393814922281489,0.0,0.0,0.0033534726164483,0.0,0.0,0.0033534726164483,0.8409568147743002,0.8837546924307367,0.8964294000775707,0.8409568147743002,0.8837546924307367,0.8964294000775707,0.2459165274907853,0.2761487696972206,0.3130742680758545,4950.5,5482.0,6524.2,102.21780916666664,108.94780361111114,130.578057638889,82.50833333333334,91.36666666666667,108.73666666666668,214.8188573888889,218.20745222222223,231.88380213888885
RECORDED,BUS_B_to_BUS_A,BUS_B,BUS_A,ACC,ZSCORE,FIVE_PARTITION_UNLABELED_BUDGET,18,5,0.6681066451221975,0.6891534391534392,0.7797877113916508,0.5280968667392101,0.533397334472308,0.5972724997514306,0.4499664354143177,0.4800200910295468,0.5689257554664573,0.2725478309966463,0.308176914133447,0.428840765805315,0.2725478309966463,0.308176914133447,0.428840765805315,0.0,0.0,0.0,0.0,0.0,0.0,0.9816891681492456,0.9870875179340028,0.99425798672019,0.9816891681492456,0.9870875179340028,0.99425798672019,0.2699798612485906,0.288012054617728,0.3413554532798744,6445.2,7203.0,8392.0,133.17506311111111,144.022228611111,168.51347488888894,107.42,120.05,139.86666666666667,277.1070373333333,282.78648527777773,301.3703464444444
RECORDED,BUS_B_to_BUS_A,BUS_B,BUS_A,ACC,QUANTILE,FIVE_PARTITION_UNLABELED_BUDGET,18,5,0.6736643815272019,0.7398395029769609,0.7629717361540914,0.549410003182804,0.6454946592480837,0.6649085014294646,0.5303296582961646,0.6060762948983492,0.6393303462790663,0.3865286667420246,0.480621013575559,0.5220963828025447,0.3865286667420246,0.480621013575559,0.5220963828025447,0.2008568631373583,0.3615702479338843,0.4549059152428218,0.2008568631373583,0.3615702479338843,0.4549059152428218,0.9617326329585846,0.9824421388667198,0.9910322367086308,0.9617326329585846,0.9824421388667198,0.9910322367086308,0.4341684633390052,0.4888648950857193,0.5421722246975159,6445.2,7203.0,8392.0,133.17506311111111,144.022228611111,168.51347488888894,107.42,120.05,139.86666666666667,277.1070373333333,282.78648527777773,301.3703464444444
RECORDED,BUS_B_to_BUS_A,BUS_B,BUS_A,ACC,CORAL,FIVE_PARTITION_UNLABELED_BUDGET,18,5,0.5692400109306498,0.6219576719576719,0.7042530008440934,0.4576371542176277,0.5087338897159175,0.5582491298222599,0.4231989374927076,0.4456419182530883,0.5279603194645857,0.2663923224195062,0.3205249217369783,0.4023558285809945,0.2663923224195062,0.3205249217369783,0.4023558285809945,0.0,0.0,0.0110419054262793,0.0,0.0,0.0110419054262793,0.8422377494541208,0.8961988304093568,0.9089454452443112,0.8422377494541208,0.8961988304093568,0.9089454452443112,0.2561676060553435,0.267385150951853,0.3196941248094505,6445.2,7203.0,8392.0,133.17506311111111,144.022228611111,168.51347488888894,107.42,120.05,139.86666666666667,277.1070373333333,282.78648527777773,301.3703464444444
RECORDED,BUS_B_to_BUS_A,BUS_B,BUS_A,ACC_MAG,RAW,FIVE_PARTITION_UNLABELED_BUDGET,0,5,0.7128484560457186,0.7362153766502718,0.7823547995190374,0.5507564634615184,0.6103099587357974,0.6210006835146616,0.5228910468310538,0.5462096384416251,0.579574387606387,0.3662041291771375,0.3991334135405308,0.4434929275592578,0.3662041291771375,0.3991334135405308,0.4434929275592578,0.0,0.0,0.0,0.0,0.0,0.0,0.9857293831992,0.9914484233030464,0.9934371402781216,0.9857293831992,0.9914484233030464,0.9934371402781216,0.3137346280986323,0.327725783064975,0.3477446325638322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RECORDED,BUS_B_to_BUS_A,BUS_B,BUS_A,ACC_MAG,CAUSAL,FIVE_PARTITION_UNLABELED_BUDGET,0,5,0.7279743367353001,0.7408749676417292,0.7779446142817549,0.5711542054212022,0.5995961027856532,0.6241971067438519,0.5422695625556168,0.5521188000006977,0.5729113789529074,0.3917659486310583,0.406709722277936,0.4339318591795349,0.3917659486310583,0.406709722277936,0.4339318591795349,0.0,0.0,0.0088235294117647,0.0,0.0,0.0088235294117647,0.9867177236124206,0.9926617745163442,0.9937804043292918,0.9867177236124206,0.9926617745163442,0.9937804043292918,0.3287174689771355,0.3312712800004186,0.3437468273717444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RECORDED,BUS_B_to_BUS_A,BUS_B,BUS_A,ACC_MAG,ZSCORE,FIVE_PARTITION_UNLABELED_BUDGET,1,5,0.5312682850918145,0.5651383558876995,0.6407888046653414,0.4387744383229481,0.4445164681796574,0.472527902414124,0.3498249286043852,0.3671756147318405,0.4185298065080408,0.1823916892755807,0.2084195408132942,0.2574437298911649,0.1823916892755807,0.2084195408132942,0.2574437298911649,0.0,0.0,0.0,0.0,0.0,0.0,0.8447970148682413,0.8776385224274407,0.9233087948313948,0.8447970148682413,0.8776385224274407,0.9233087948313948,0.2098949571626311,0.2203053688391043,0.2511178839048244,244.7,367.0,547.4,5.640714805555555,7.4070775,10.743072916666668,4.078333333333333,6.116666666666667,9.123333333333331,17.328113722222223,17.883746944444447,18.39658675
RECORDED,BUS_B_to_BUS_A,BUS_B,BUS_A,ACC_MAG,QUANTILE,FIVE_PARTITION_UNLABELED_BUDGET,1,5,0.5245262994086524,0.5870531205817007,0.634140165170684,0.4358298060533636,0.4654567440787963,0.5109514633749104,0.3900655099233304,0.4397480731169649,0.4705657957586301,0.2712249546758896,0.3147782982783044,0.3362878481528288,0.2712249546758896,0.3147782982783044,0.3362878481528288,0.0010025062656641,0.0030581039755351,0.0095510684652386,0.0010025062656641,0.0030581039755351,0.0095510684652386,0.7443739388236408,0.8362346800192122,0.8863121622579855,0.7443739388236408,0.8362346800192122,0.8863121622579855,0.239249020729669,0.2724479405485903,0.2977114056455398,244.7,367.0,547.4,5.640714805555555,7.4070775,10.743072916666668,4.078333333333333,6.116666666666667,9.123333333333331,17.328113722222223,17.883746944444447,18.39658675
