orientation,direction,source_vehicle,target_vehicle,sensor_configuration,method,protocol,target_adaptation_days,uses_target_adaptation,normalizer_fit_days,n_features,test_rows,test_operating_days,adaptation_rows,adaptation_window_hours,adaptation_span_hours,accuracy,balanced_accuracy,macro_f1,charging_f1,driving_f1,stationary_state_macro_f1,objective_score,stationary_off_precision,stationary_off_recall,stationary_off_f1,stationary_off_support,stationary_on_precision,stationary_on_recall,stationary_on_f1,stationary_on_support,charging_precision,charging_recall,charging_f1.1,charging_support,driving_precision,driving_recall,driving_f1.1,driving_support,macro_f1_bootstrap_center,macro_f1_ci_low,macro_f1_ci_high,charging_f1_bootstrap_center,charging_f1_ci_low,charging_f1_ci_high,delta_macro_f1,delta_macro_f1_ci_low,delta_macro_f1_ci_high,delta_charging_f1,delta_charging_f1_ci_low,delta_charging_f1_ci_high,causal_warmup_rows_source,causal_warmup_rows_target
RECORDED,Bus B to Bus A,Bus B,Bus A,M,ZSCORE,INDUCTIVE_FIXED_TEST,18,True,18,41,98280,236,1599,26.65,226.04062027777778,0.3997049247049247,0.35253364009745414,0.3079212468891268,0.006928778601353529,0.6030669646297295,0.20953934097559257,0.1875242595740175,0.2351472320376914,0.7540034243126196,0.3584930506506411,19858,0.3481673454276194,0.21156355455568054,0.2631961936747831,22225,0.07325383304940375,0.0036363636363636364,0.006928778601353529,11825,0.9537854043777116,0.4409312178851528,0.6030669646297295,44372,0.3079212468891268,0.2809723119831282,0.335055560807594,0.006928778601353529,0.0,0.01614898423302046,-0.09869642656217548,-0.1211410951146555,-0.07506984916041516,-0.015832621857035788,-0.036013417403368275,-0.0010620468139455488,,
RECORDED,Bus B to Bus A,Bus B,Bus A,M,QUANTILE,INDUCTIVE_FIXED_TEST,18,True,18,41,98280,236,1599,26.65,226.04062027777778,0.43948921448921446,0.3731382635296248,0.3434769782258068,0.07093008501459205,0.6744070189034347,0.23316696466659756,0.2344582209413209,0.259922237457503,0.6968476180884279,0.37862018961106475,19858,0.33517481459058573,0.1992800899887514,0.24995061937413585,22225,0.14198628397256793,0.04727272727272727,0.07093008501459205,11825,0.8736823234134098,0.5491526187685928,0.6744070189034347,44372,0.3434769782258068,0.3138194801845292,0.37482867225301963,0.07093008501459205,0.03864091319502691,0.10662524918519911,-0.06314069522549548,-0.08906975378923183,-0.03669753418291846,0.04816868455620274,0.025221749932987078,0.07404693407416307,,
RECORDED,Bus B to Bus A,Bus B,Bus A,M,CORAL,INDUCTIVE_FIXED_TEST,18,True,18,41,98280,236,1599,26.65,226.04062027777778,0.4256613756613757,0.35651758298706837,0.3256669807445354,0.021666158071406774,0.6406117942146733,0.22068537625448936,0.20406665167528393,0.27740244481099036,0.6182395004532178,0.3829681041877876,19858,0.24913698745474447,0.2662767154105737,0.2574218665042737,22225,0.11067809820732658,0.01200845665961945,0.021666158071406774,11825,0.8106327192437729,0.5295456594248625,0.6406117942146733,44372,0.3256669807445354,0.296428138984294,0.3555421375491,0.021666158071406778,0.002472250221614003,0.05410945870988618,-0.08095069270676691,-0.10852767868519429,-0.05110333579588291,-0.0010952423869825395,-0.0342638338786142,0.036168942735542685,,
RECORDED,Bus B to Bus A,Bus B,Bus A,M,CAUSAL,INDUCTIVE_FIXED_TEST,18,False,0,41,98280,236,0,0.0,0.0,0.566971916971917,0.44490294522670654,0.41457368258342564,0.02355788624445341,0.8623367410278823,0.2653193297686068,0.25816736404783674,0.28375925835090987,0.2913183603585457,0.2874891290843583,19858,0.36848629432126484,0.7088863892013498,0.48491097397700866,22225,0.256140350877193,0.012346723044397464,0.02355788624445341,11825,0.9846385280759106,0.7670603083025331,0.8623367410278823,44372,0.41457368258342564,0.3975421396107279,0.43199449592183203,0.02355788624445341,0.004146169476540734,0.056069021910839116,0.007956009132123354,-0.01058784734121782,0.026794594438199565,0.0007964857860640918,-0.031737355883267704,0.03803846766680661,30.0,236.0
RECORDED,Bus B to Bus A,Bus B,Bus A,G,RAW,INDUCTIVE_FIXED_TEST,18,False,0,42,98280,236,0,0.0,0.0,0.6698209198209198,0.5175769810768238,0.5061025911930972,0.14027588886730133,0.9967012305648439,0.342569711402515,0.3597719102627789,0.37004566818893964,0.5590190351495619,0.4453135968870971,19858,0.4640878512069648,0.4221372328458943,0.4421196484531467,22225,0.2995022123893805,0.09158562367864694,0.14027588886730133,11825,0.9958379266125222,0.9975660326331921,0.9967012305648439,44372,0.5061025911930972,0.48492322122829096,0.5280092023394829,0.14027588886730133,0.08312873667572174,0.20408057769358257,0.0,0.0,0.0,0.0,0.0,0.0,,
RECORDED,Bus B to Bus A,Bus B,Bus A,G,ZSCORE,INDUCTIVE_FIXED_TEST,18,True,18,42,98280,236,1599,26.65,226.04062027777778,0.6714590964590964,0.5247449385142047,0.4930450103820512,0.11625024463435318,0.9903511636023824,0.32727629264194075,0.34232710408297196,0.3965436953484762,0.7718803504884681,0.5239267158873393,19858,0.496017130620985,0.26056242969628796,0.3416519174041298,22225,0.2542808219178082,0.07534883720930233,0.11625024463435318,11825,0.9895156028528359,0.9911881366627603,0.9903511636023824,44372,0.4930450103820512,0.47282987406580895,0.5132674745274235,0.11625024463435321,0.07103082954254403,0.16376032864326198,-0.013057580811046021,-0.03246069642086577,0.0059954981904444425,-0.024025644232948118,-0.07738564700279515,0.03233142608751648,,
RECORDED,Bus B to Bus A,Bus B,Bus A,G,QUANTILE,INDUCTIVE_FIXED_TEST,18,True,18,42,98280,236,1599,26.65,226.04062027777778,0.6077838827838827,0.45026912065225444,0.4392078549895525,0.2032812774170907,0.8762422206855676,0.2935297330908808,0.34483722396056776,0.34955658783783783,0.1667338100513647,0.22577565632458235,19858,0.46494113160779826,0.43887514060742405,0.45153226553096937,22225,0.211193145565582,0.19594080338266384,0.2032812774170907,11825,0.7800309543072215,0.9995267285675651,0.8762422206855676,44372,0.4392078549895525,0.421512178953723,0.455735671172989,0.2032812774170907,0.1672974832375614,0.23868324919664777,-0.06689473620354469,-0.09449336262011333,-0.04085873524828816,0.06300538854978938,-0.0025004120457315622,0.12474816210864194,,
RECORDED,Bus B to Bus A,Bus B,Bus A,G,CORAL,INDUCTIVE_FIXED_TEST,18,True,18,42,98280,236,1599,26.65,226.04062027777778,0.628093203093203,0.48714741337812584,0.4526473401220894,0.0,0.914045923900231,0.29884781219604223,0.27158840407325363,0.3819427452899437,0.39304058817605,0.3874122055940238,19858,0.4062634062634063,0.6817547806524185,0.509131230994103,22225,0.0,0.0,0.0,11825,0.958185053380783,0.873794284684035,0.914045923900231,44372,0.45264734012208946,0.43045148151258544,0.47440635817637533,0.0,0.0,0.0,-0.05345525107100774,-0.0878040754735748,-0.019278617321023834,-0.14027588886730133,-0.2012168374891551,-0.0812433106182352,,
RECORDED,Bus B to Bus A,Bus B,Bus A,G,CAUSAL,INDUCTIVE_FIXED_TEST,18,False,0,42,98280,236,0,0.0,0.0,0.6774420024420025,0.5188545436629228,0.4987272123700318,0.053327987169206094,0.9964207730229836,0.33282935881904785,0.3205675222897015,0.408188679245283,0.544717494208883,0.4666724189999569,19858,0.459262630860264,0.499392575928009,0.47848767028798067,22225,0.12711054475947753,0.033742071881606765,0.053327987169206094,11825,0.9952781400368754,0.9975660326331921,0.9964207730229836,44372,0.4987272123700318,0.486518236317827,0.5104744485383216,0.053327987169206094,0.03726570496456823,0.07024464325949968,-0.007375378823065382,-0.02527148812869042,0.011263886303955768,-0.08694790169809524,-0.14729774515447466,-0.030133829444625358,30.0,236.0
RECORDED,Bus B to Bus A,Bus B,Bus A,A+M,RAW,INDUCTIVE_FIXED_TEST,18,False,0,95,98280,236,0,0.0,0.0,0.7335673585673586,0.5792824076894947,0.5355185205302985,0.0003380662609871535,0.9914939526432344,0.3835267098259865,0.3214463388225739,0.45742047850398754,0.5025682344646993,0.4789327190709281,19858,0.5632857317222019,0.8305961754780652,0.6713093441460444,22225,0.2857142857142857,0.00016913319238900633,0.0003380662609871535,11825,0.9993132339811827,0.9837960876228252,0.9914939526432344,44372,0.5355185205302985,0.5172584316752811,0.5525487517464902,0.0003380662609871535,0.0,0.001065560885942481,0.0,0.0,0.0,0.0,0.0,0.0,,
