bus_b_orientation,direction,source_vehicle,target_vehicle,sensor_config,method,protocol,budget_k_days,n_runs,n_test_splits,accuracy_p25,accuracy_p50,accuracy_p75,balanced_accuracy_p25,balanced_accuracy_p50,balanced_accuracy_p75,macro_f1_p25,macro_f1_p50,macro_f1_p75,stationary_macro_f1_p25,stationary_macro_f1_p50,stationary_macro_f1_p75,stationary_macro_f1_p25,stationary_macro_f1_p50,stationary_macro_f1_p75,charging_f1_p25,charging_f1_p50,charging_f1_p75,charging_f1_p25,charging_f1_p50,charging_f1_p75,driving_f1_p25,driving_f1_p50,driving_f1_p75,driving_f1_p25,driving_f1_p50,driving_f1_p75,objective_score_p25,objective_score_p50,objective_score_p75,adaptation_rows_p25,adaptation_rows_p50,adaptation_rows_p75,adaptation_hours_p25,adaptation_hours_p50,adaptation_hours_p75,adaptation_window_hours_p25,adaptation_window_hours_p50,adaptation_window_hours_p75,adaptation_span_hours_p25,adaptation_span_hours_p50,adaptation_span_hours_p75
RECORDED,BUS_B_to_BUS_A,BUS_B,BUS_A,ACC_GYR,CORAL,FIVE_PARTITION_UNLABELED_BUDGET,18,5,5,0.5742274288022622,0.6228830248129185,0.6388888888888888,0.4605254758537813,0.4859432744158345,0.5126230281551596,0.4374162055683928,0.4593865762521062,0.4615356023810302,0.3114690692330444,0.315413985727446,0.3336950510519368,0.3114690692330444,0.315413985727446,0.3336950510519368,0.0,0.0106951871657754,0.024024024024024,0.0,0.0106951871657754,0.024024024024024,0.8450572563683103,0.8709315375982043,0.8913043478260869,0.8450572563683103,0.8709315375982043,0.8913043478260869,0.2624497233410356,0.2756319457512637,0.2865309710382277,6852.0,7203.0,8374.0,142.91942611111114,144.022228611111,165.7267405555556,114.2,120.05,139.56666666666666,278.2406766666667,282.78648527777773,296.6045361111111
RECORDED,BUS_B_to_BUS_A,BUS_B,BUS_A,ACC_MAG_GYR,ZSCORE,FIVE_PARTITION_UNLABELED_BUDGET,18,5,5,0.6886243386243386,0.6937254901960784,0.7623608594356718,0.5362596620929398,0.5645774120440095,0.6152457357571759,0.4652611784865144,0.5094066421947687,0.5936965533322043,0.2974030949165918,0.3472047209768678,0.4588133998117779,0.2974030949165918,0.3472047209768678,0.4588133998117779,0.0,0.0,0.0,0.0,0.0,0.0,0.968835429196282,0.9808128739426448,0.9960124058484714,0.968835429196282,0.9808128739426448,0.9960124058484714,0.2791567070919086,0.3056439853168612,0.3562179319993225,6852.0,7203.0,8374.0,142.91942611111114,144.022228611111,165.7267405555556,114.2,120.05,139.56666666666666,278.2406766666667,282.78648527777773,296.6045361111111
RECORDED,BUS_B_to_BUS_A,BUS_B,BUS_A,ACC_MAG_GYR,QUANTILE,FIVE_PARTITION_UNLABELED_BUDGET,18,5,5,0.6893556857200566,0.7028216412114937,0.7217408428515163,0.5440516538644304,0.5985975034810008,0.6030801302878935,0.5308988242793216,0.5327238563278874,0.5882378252277217,0.3756804919710502,0.3837545078236863,0.4524238910425234,0.3756804919710502,0.3837545078236863,0.4524238910425234,0.2432432432432432,0.2716763005780346,0.2787652011225444,0.2432432432432432,0.2716763005780346,0.2787652011225444,0.9796319018404908,0.986021505376344,0.9956796277833168,0.9796319018404908,0.986021505376344,0.9956796277833168,0.3979179435778034,0.4272098147988068,0.4502399924339303,6852.0,7203.0,8374.0,142.91942611111114,144.022228611111,165.7267405555556,114.2,120.05,139.56666666666666,278.2406766666667,282.78648527777773,296.6045361111111
RECORDED,BUS_B_to_BUS_A,BUS_B,BUS_A,ACC_MAG_GYR,CORAL,FIVE_PARTITION_UNLABELED_BUDGET,18,5,5,0.5092156862745097,0.5092592592592593,0.6300802485115196,0.4266994121860485,0.4453093431540588,0.5180196123161707,0.3565738583586879,0.3964415798402454,0.4813663188734971,0.236376233835399,0.2681417371630872,0.3509171921175059,0.236376233835399,0.2681417371630872,0.3509171921175059,0.0,0.0,0.0,0.0,0.0,0.0,0.7730657170605374,0.780523611450942,0.7813411078717201,0.7730657170605374,0.780523611450942,0.7813411078717201,0.2139443150152127,0.2378649479041472,0.2888197913240982,6852.0,7203.0,8374.0,142.91942611111114,144.022228611111,165.7267405555556,114.2,120.05,139.56666666666666,278.2406766666667,282.78648527777773,296.6045361111111
YAW90_LEFT,BUS_A_to_BUS_B,BUS_A,BUS_B,ACC,ZSCORE,FIVE_PARTITION_UNLABELED_BUDGET,18,5,5,0.7747139373475895,0.7900212314225054,0.8010880652839171,0.6729641199726928,0.7105310619379712,0.7423852306981913,0.6687911513003131,0.6734958042627053,0.7354898362383404,0.5748112300679865,0.5785840862732875,0.6638971853746604,0.5748112300679865,0.5785840862732875,0.6638971853746604,0.8015978695073236,0.8083785880527541,0.8205900060204696,0.8015978695073236,0.8083785880527541,0.8205900060204696,0.9493757094211124,0.9502677888293802,0.9507309149972928,0.9493757094211124,0.9502677888293802,0.9507309149972928,0.7274489177787249,0.7295106931883757,0.7619330495459338,7990.0,8375.0,8611.0,150.05160749999996,158.7114808333332,160.7930033333332,133.16666666666666,139.58333333333334,143.51666666666668,212.32198277777775,212.34181361111115,215.87509
YAW90_LEFT,BUS_A_to_BUS_B,BUS_A,BUS_B,ACC,QUANTILE,FIVE_PARTITION_UNLABELED_BUDGET,18,5,5,0.7197452229299363,0.7437476670399403,0.797598949540424,0.7336811834513723,0.7442822311975246,0.7630240444063344,0.6731346558308282,0.6854652569328847,0.7236915009475721,0.5832134961532037,0.5924020208652298,0.6437770771461061,0.5832134961532037,0.5924020208652298,0.6437770771461061,0.6205083260297984,0.6361957525392429,0.7452025586353944,0.6205083260297984,0.6361957525392429,0.7452025586353944,0.9594594594594594,0.9634347723519698,0.96465496513585,0.9594594594594594,0.9634347723519698,0.96465496513585,0.6583590945141942,0.6594824845716503,0.7322959240227009,7990.0,8375.0,8611.0,150.05160749999996,158.7114808333332,160.7930033333332,133.16666666666666,139.58333333333334,143.51666666666668,212.32198277777775,212.34181361111115,215.87509
YAW90_LEFT,BUS_A_to_BUS_B,BUS_A,BUS_B,ACC,CORAL,FIVE_PARTITION_UNLABELED_BUDGET,18,5,5,0.6978768577494692,0.7069968111048583,0.7082866741321389,0.6534521663572653,0.6643484218662551,0.6722870127953993,0.6162450113031923,0.6205600575207222,0.6231938050448721,0.515102168564623,0.5226168101490624,0.5298264899875543,0.515102168564623,0.5226168101490624,0.5298264899875543,0.6679764243614931,0.6860423394330821,0.7139567019806541,0.6679764243614931,0.6860423394330821,0.7139567019806541,0.9032957502168256,0.9143897996357012,0.9173768062245276,0.9032957502168256,0.9143897996357012,0.9173768062245276,0.6395266042570306,0.648333218800156,0.655329687574177,7990.0,8375.0,8611.0,150.05160749999996,158.7114808333332,160.7930033333332,133.16666666666666,139.58333333333334,143.51666666666668,212.32198277777775,212.34181361111115,215.87509
YAW90_LEFT,BUS_A_to_BUS_B,BUS_A,BUS_B,ACC_MAG,ZSCORE,FIVE_PARTITION_UNLABELED_BUDGET,18,5,5,0.740574841358716,0.7554140127388536,0.8518101669480398,0.6219722561744394,0.6356562942615317,0.7278572003038362,0.6334515576996185,0.6370518355163792,0.748712479069617,0.5288602875783512,0.5330152110112026,0.6851127964099497,0.5288602875783512,0.5330152110112026,0.6851127964099497,0.5714285714285714,0.7419146183699871,0.8316041500399042,0.5714285714285714,0.7419146183699871,0.8316041500399042,0.9472253680634202,0.9491617090319092,0.9495026778882938,0.9472253680634202,0.9491617090319092,0.9495026778882938,0.6086423631911997,0.6789969486578223,0.7919942858607426,7990.0,8375.0,8611.0,150.05160749999996,158.7114808333332,160.7930033333332,133.16666666666666,139.58333333333334,143.51666666666668,212.32198277777775,212.34181361111115,215.87509
YAW90_LEFT,BUS_A_to_BUS_B,BUS_A,BUS_B,ACC_MAG,QUANTILE,FIVE_PARTITION_UNLABELED_BUDGET,18,5,5,0.6820809248554913,0.7745653052972099,0.77491601343785,0.6723531454150177,0.6897576449532244,0.7284169455502605,0.6176967527953434,0.65973648520528,0.6979104933379684,0.5076859303195268,0.5574818614806442,0.6085892166605563,0.5076859303195268,0.5574818614806442,0.6085892166605563,0.4894514767932489,0.6472196900638104,0.6716417910447762,0.4894514767932489,0.6472196900638104,0.6716417910447762,0.9618745035742652,0.9658743233702048,0.9665003563791874,0.9618745035742652,0.9658743233702048,0.9665003563791874,0.5663986423945055,0.671520334543547,0.6874030124206916,7990.0,8375.0,8611.0,150.05160749999996,158.7114808333332,160.7930033333332,133.16666666666666,139.58333333333334,143.51666666666668,212.32198277777775,212.34181361111115,215.87509
YAW90_LEFT,BUS_A_to_BUS_B,BUS_A,BUS_B,ACC_MAG,CORAL,FIVE_PARTITION_UNLABELED_BUDGET,18,5,5,0.5831926467829676,0.6481953290870488,0.654535274356103,0.5071511897885785,0.6071420116178009,0.6356404771346771,0.4261533891927443,0.583554196465511,0.5856443158426684,0.2588065747239529,0.4704954803966068,0.4719286620373689,0.2588065747239529,0.4704954803966068,0.4719286620373689,0.1012829169480081,0.3861003861003861,0.4242728184553661,0.1012829169480081,0.3861003861003861,0.4242728184553661,0.9261285909712722,0.926791277258567,0.9281938325991188,0.9261285909712722,0.926791277258567,0.9281938325991188,0.2729637198771696,0.5058267439457556,0.519841645261453,7990.0,8375.0,8611.0,150.05160749999996,158.7114808333332,160.7930033333332,133.16666666666666,139.58333333333334,143.51666666666668,212.32198277777775,212.34181361111115,215.87509
YAW90_LEFT,BUS_A_to_BUS_B,BUS_A,BUS_B,ACC_GYR,ZSCORE,FIVE_PARTITION_UNLABELED_BUDGET,18,5,5,0.8081373646883165,0.8120427687113112,0.8218293097585855,0.678116848966994,0.7273926565074651,0.7311181957623638,0.684358210016827,0.70650271916274,0.743944171263909,0.5905943120825258,0.617085120509004,0.6703630212635331,0.5905943120825258,0.617085120509004,0.6703630212635331,0.7602179836512262,0.7682291666666666,0.8256735340729001,0.7602179836512262,0.7682291666666666,0.8256735340729001,0.9656499038197308,0.96938294865756,0.9747555151239482,0.9656499038197308,0.96938294865756,0.9747555151239482,0.7179065926767628,0.750453696218836,0.754171045126804,7990.0,8375.0,8611.0,150.05160749999996,158.7114808333332,160.7930033333332,133.16666666666666,139.58333333333334,143.51666666666668,212.32198277777775,212.34181361111115,215.87509
YAW90_LEFT,BUS_A_to_BUS_B,BUS_A,BUS_B,ACC_GYR,QUANTILE,FIVE_PARTITION_UNLABELED_BUDGET,18,5,5,0.775583864118896,0.7831551303695367,0.7897290739991912,0.7493559553601267,0.770345780984788,0.7716585999347908,0.6897826134119591,0.7145774391223492,0.7260699850212528,0.5931697532298511,0.6272102173372617,0.6458329086270388,0.5931697532298511,0.6272102173372617,0.6458329086270388,0.7258320126782885,0.7380448582310623,0.746615087040619,0.7258320126782885,0.7380448582310623,0.746615087040619,0.9702499008330028,0.9748261807719972,0.976679104477612,0.9702499008330028,0.9748261807719972,0.976679104477612,0.712515602863423,0.7308599343051765,0.7372696847649229,7990.0,8375.0,8611.0,150.05160749999996,158.7114808333332,160.7930033333332,133.16666666666666,139.58333333333334,143.51666666666668,212.32198277777775,212.34181361111115,215.87509
YAW90_LEFT,BUS_A_to_BUS_B,BUS_A,BUS_B,ACC_GYR,CORAL,FIVE_PARTITION_UNLABELED_BUDGET,18,5,5,0.6486049332794177,0.6685774946921443,0.6884261864565747,0.5876680532936666,0.63172915382477,0.6476334243025161,0.5597132903067665,0.5962388581957258,0.601090160358899,0.438128198322485,0.4810493259003706,0.4917468687749258,0.438128198322485,0.4810493259003706,0.4917468687749258,0.4714160070360598,0.4907718120805369,0.5526663728514765,0.4714160070360598,0.4907718120805369,0.5526663728514765,0.924494382022472,0.9291200351108184,0.9366005445352004,0.924494382022472,0.9291200351108184,0.9366005445352004,0.5321366990162747,0.5507526173427701,0.578809864058026,7990.0,8375.0,8611.0,150.05160749999996,158.7114808333332,160.7930033333332,133.16666666666666,139.58333333333334,143.51666666666668,212.32198277777775,212.34181361111115,215.87509
YAW90_LEFT,BUS_A_to_BUS_B,BUS_A,BUS_B,ACC_MAG_GYR,ZSCORE,FIVE_PARTITION_UNLABELED_BUDGET,18,5,5,0.7711662699761985,0.783651804670913,0.8521853310823485,0.6619292608961194,0.6766445642736122,0.7326217634336658,0.664405505131486,0.6854541185742498,0.7348300444877276,0.5645205546243316,0.5933714488791416,0.6556615256812935,0.5645205546243316,0.5933714488791416,0.6556615256812935,0.6682615629984051,0.7661990647962592,0.8309409888357256,0.6682615629984051,0.7661990647962592,0.8309409888357256,0.9640603566529492,0.9675599435825106,0.9723356009070296,0.9640603566529492,0.9675599435825106,0.9723356009070296,0.678577096343912,0.7051229289973953,0.7732744222269268,7990.0,8375.0,8611.0,150.05160749999996,158.7114808333332,160.7930033333332,133.16666666666666,139.58333333333334,143.51666666666668,212.32198277777775,212.34181361111115,215.87509
YAW90_LEFT,BUS_A_to_BUS_B,BUS_A,BUS_B,ACC_MAG_GYR,QUANTILE,FIVE_PARTITION_UNLABELED_BUDGET,18,5,5,0.7891577565184769,0.7951880307319046,0.8062709966405375,0.7529712783239227,0.7612015363248782,0.7621784527895806,0.7141647466044483,0.7153105705214927,0.7416001660308017,0.6282967132435169,0.6308286236373059,0.6656723221033618,0.6282967132435169,0.6308286236373059,0.6656723221033618,0.7334058759521219,0.739697443922796,0.7692307692307693,0.7334058759521219,0.739697443922796,0.7692307692307693,0.9693836978131212,0.9740758521363418,0.9763521423554202,0.9693836978131212,0.9740758521363418,0.9763521423554202,0.713767319738713,0.7225486926937443,0.7602358334855062,7990.0,8375.0,8611.0,150.05160749999996,158.7114808333332,160.7930033333332,133.16666666666666,139.58333333333334,143.51666666666668,212.32198277777775,212.34181361111115,215.87509
YAW90_LEFT,BUS_A_to_BUS_B,BUS_A,BUS_B,ACC_MAG_GYR,CORAL,FIVE_PARTITION_UNLABELED_BUDGET,18,5,5,0.573954437266236,0.5936972425436128,0.662187383351997,0.5071772515324737,0.522036413000412,0.6274836831301389,0.4449185213170206,0.4460110256085078,0.5857857457565755,0.2834494446154913,0.2854851873140883,0.4674883389748689,0.2834494446154913,0.2854851873140883,0.4674883389748689,0.0739081746920492,0.1976744186046511,0.4328358208955223,0.0739081746920492,0.1976744186046511,0.4328358208955223,0.9293257514216084,0.940677966101695,0.9448781641826356,0.9293257514216084,0.940677966101695,0.9448781641826356,0.296514382667032,0.3314168985673164,0.5246057758121543,7990.0,8375.0,8611.0,150.05160749999996,158.7114808333332,160.7930033333332,133.16666666666666,139.58333333333334,143.51666666666668,212.32198277777775,212.34181361111115,215.87509
YAW90_LEFT,BUS_B_to_BUS_A,BUS_B,BUS_A,ACC,ZSCORE,FIVE_PARTITION_UNLABELED_BUDGET,18,5,5,0.6529100529100529,0.653921568627451,0.7328501164897748,0.4958160121393521,0.5223999283330722,0.5923848021482991,0.4154493848973413,0.4752641940166958,0.5576914368031882,0.2263069424201993,0.3021276692526206,0.4113634050992864,0.2263069424201993,0.3021276692526206,0.4113634050992864,0.0,0.0,0.0,0.0,0.0,0.0,0.9828767123287672,0.9868385710448564,0.9946737683089214,0.9828767123287672,0.9868385710448564,0.9946737683089214,0.2492696309384047,0.2851585164100175,0.3346148620819129,6852.0,7203.0,8374.0,142.91942611111114,144.022228611111,165.7267405555556,114.2,120.05,139.56666666666666,278.2406766666667,282.78648527777773,296.6045361111111
YAW90_LEFT,BUS_B_to_BUS_A,BUS_B,BUS_A,ACC,QUANTILE,FIVE_PARTITION_UNLABELED_BUDGET,18,5,5,0.6575200621278798,0.6727933750757423,0.7179992122883024,0.5285352589563741,0.5795248694647938,0.6044240849085524,0.5202533454299871,0.550290176787837,0.550668918647762,0.3709303129400822,0.403429682548776,0.4088693410849092,0.3709303129400822,0.403429682548776,0.4088693410849092,0.2186878727634194,0.3525925925925925,0.3949152542372881,0.2186878727634194,0.3525925925925925,0.3949152542372881,0.968222442899702,0.9745526838966204,0.9879259458009124,0.968222442899702,0.9745526838966204,0.9879259458009124,0.417876500294025,0.4489854238828138,0.4712111431097392,6852.0,7203.0,8374.0,142.91942611111114,144.022228611111,165.7267405555556,114.2,120.05,139.56666666666666,278.2406766666667,282.78648527777773,296.6045361111111
YAW90_LEFT,BUS_B_to_BUS_A,BUS_B,BUS_A,ACC,CORAL,FIVE_PARTITION_UNLABELED_BUDGET,18,5,5,0.5725490196078431,0.5973544973544973,0.6269738545172145,0.4686344881576765,0.4740365684345147,0.4936331435250622,0.4201693211839525,0.432422537241139,0.4710227363722422,0.2661894266654911,0.2789124035522754,0.3310890336269325,0.2661894266654911,0.2789124035522754,0.3310890336269325,0.0,0.004750593824228,0.028673835125448,0.0,0.004750593824228,0.028673835125448,0.8821090047393365,0.8908238446081714,0.8929529383077298,0.8821090047393365,0.8908238446081714,0.8929529383077298,0.2521015927103714,0.2613537598743746,0.2826136418233453,6852.0,7203.0,8374.0,142.91942611111114,144.022228611111,165.7267405555556,114.2,120.05,139.56666666666666,278.2406766666667,282.78648527777773,296.6045361111111
YAW90_LEFT,BUS_B_to_BUS_A,BUS_B,BUS_A,ACC_MAG,ZSCORE,FIVE_PARTITION_UNLABELED_BUDGET,18,5,5,0.6463340739244597,0.6478835978835978,0.7043748382086461,0.4966600138193126,0.5018183785102907,0.5722325673383974,0.429670348706421,0.4558144024283134,0.5407023303719128,0.2515186114291892,0.2761961912430821,0.3902548649517997,0.2515186114291892,0.2761961912430821,0.3902548649517997,0.0,0.0,0.0,0.0,0.0,0.0,0.970881863560732,0.975,0.994342762063228,0.970881863560732,0.975,0.994342762063228,0.2578022092238526,0.2744398899706622,0.3244213982231477,6852.0,7203.0,8374.0,142.91942611111114,144.022228611111,165.7267405555556,114.2,120.05,139.56666666666666,278.2406766666667,282.78648527777773,296.6045361111111
YAW90_LEFT,BUS_B_to_BUS_A,BUS_B,BUS_A,ACC_MAG,QUANTILE,FIVE_PARTITION_UNLABELED_BUDGET,18,5,5,0.6566350232276308,0.6606264561221848,0.7126821583300512,0.5177750774492629,0.5757018439985692,0.5874752544091569,0.5086512737331393,0.5211206113016097,0.5527519216482322,0.3622435336684773,0.36736816096038,0.4089317974456555,0.3622435336684773,0.36736816096038,0.4089317974456555,0.1492007104795737,0.2305084745762712,0.2689075630252101,0.1492007104795737,0.2305084745762712,0.2689075630252101,0.9524828767123288,0.9722070844686648,0.9823779623252988,0.9524828767123288,0.9722070844686648,0.9823779623252988,0.3648710484317131,0.4048757566114743,0.4392141781990233,6852.0,7203.0,8374.0,142.91942611111114,144.022228611111,165.7267405555556,114.2,120.05,139.56666666666666,278.2406766666667,282.78648527777773,296.6045361111111
YAW90_LEFT,BUS_B_to_BUS_A,BUS_B,BUS_A,ACC_MAG,CORAL,FIVE_PARTITION_UNLABELED_BUDGET,18,5,5,0.5396889517269239,0.5472549019607843,0.5594722331626625,0.4266810462202972,0.4302736038308226,0.4427939602425453,0.3690978736086203,0.4030014073138931,0.4043119381016619,0.2104846359164406,0.2478706834160083,0.284570596797671,0.2104846359164406,0.2478706834160083,0.284570596797671,0.0,0.0,0.0,0.0,0.0,0.0,0.8269230769230769,0.8449375866851595,0.8736357021586224,0.8269230769230769,0.8449375866851595,0.8736357021586224,0.2214587241651722,0.2418008443883358,0.2425871628609971,6852.0,7203.0,8374.0,142.91942611111114,144.022228611111,165.7267405555556,114.2,120.05,139.56666666666666,278.2406766666667,282.78648527777773,296.6045361111111
YAW90_LEFT,BUS_B_to_BUS_A,BUS_B,BUS_A,ACC_GYR,ZSCORE,FIVE_PARTITION_UNLABELED_BUDGET,18,5,5,0.6695767195767196,0.6784313725490196,0.7486409526274916,0.5081450194979682,0.5497259561772436,0.6127791747295503,0.4301066654599512,0.5006817754875488,0.5762272424011256,0.2490267220940185,0.335790697332215,0.4357415167178751,0.2490267220940185,0.335790697332215,0.4357415167178751,0.0,0.0,0.0,0.0,0.0,0.0,0.9786081776333604,0.9862507695464806,0.99535500995355,0.9786081776333604,0.9862507695464806,0.99535500995355,0.2580639992759707,0.3004090652925292,0.3457363454406753,6852.0,7203.0,8374.0,142.91942611111114,144.022228611111,165.7267405555556,114.2,120.05,139.56666666666666,278.2406766666667,282.78648527777773,296.6045361111111
YAW90_LEFT,BUS_B_to_BUS_A,BUS_B,BUS_A,ACC_GYR,QUANTILE,FIVE_PARTITION_UNLABELED_BUDGET,18,5,5,0.6487186124773492,0.676227024843466,0.7384797164237888,0.5111045204798916,0.5661594510897006,0.6360416518840545,0.4948067242134548,0.5433201741627627,0.5746831000287473,0.331534667350915,0.3926418955658335,0.4338562349383837,0.331534667350915,0.3926418955658335,0.4338562349383837,0.1803571428571428,0.2339075249320036,0.3868194842406877,0.1803571428571428,0.2339075249320036,0.3868194842406877,0.984622894801074,0.9868456375838928,0.99535500995355,0.984622894801074,0.9868456375838928,0.99535500995355,0.3604660810953514,0.3981349616405147,0.4995376537135235,6852.0,7203.0,8374.0,142.91942611111114,144.022228611111,165.7267405555556,114.2,120.05,139.56666666666666,278.2406766666667,282.78648527777773,296.6045361111111
YAW90_LEFT,BUS_B_to_BUS_A,BUS_B,BUS_A,ACC_GYR,CORAL,FIVE_PARTITION_UNLABELED_BUDGET,18,5,5,0.5058823529411764,0.5317111053585296,0.5374163056321386,0.391365731271367,0.4059877360254313,0.4510407956411547,0.3599575930719364,0.3898789597139669,0.4120654456950223,0.2208690028748996,0.2486901535682023,0.2520110145923857,0.2208690028748996,0.2486901535682023,0.2520110145923857,0.0097560975609756,0.0121951219512195,0.0141676505312868,0.0097560975609756,0.0121951219512195,0.0141676505312868,0.8134453781512605,0.859987929993965,0.8677091089600397,0.8134453781512605,0.859987929993965,0.8677091089600397,0.2198769948675521,0.2388054246088679,0.2546742116549316,6852.0,7203.0,8374.0,142.91942611111114,144.022228611111,165.7267405555556,114.2,120.05,139.56666666666666,278.2406766666667,282.78648527777773,296.6045361111111
YAW90_LEFT,BUS_B_to_BUS_A,BUS_B,BUS_A,ACC_MAG_GYR,ZSCORE,FIVE_PARTITION_UNLABELED_BUDGET,18,5,5,0.6491617854978792,0.6562745098039215,0.6769350245922858,0.4998805999793516,0.5164239988509354,0.5530431447184702,0.4388642711081566,0.4666696799594085,0.5050598201337213,0.2646331403092945,0.2902925382884195,0.3452880935116285,0.2646331403092945,0.2902925382884195,0.3452880935116285,0.0,0.0,0.0,0.0,0.0,0.0,0.9733260751224824,0.984375,0.9958011049723756,0.9733260751224824,0.984375,0.9958011049723756,0.2633185626648939,0.2800018079756451,0.3054528105092358,6852.0,7203.0,8374.0,142.91942611111114,144.022228611111,165.7267405555556,114.2,120.05,139.56666666666666,278.2406766666667,282.78648527777773,296.6045361111111
YAW90_LEFT,BUS_B_to_BUS_A,BUS_B,BUS_A,ACC_MAG_GYR,QUANTILE,FIVE_PARTITION_UNLABELED_BUDGET,18,5,5,0.6689101734403313,0.6814784891941023,0.732374950768019,0.5371981706902282,0.592424081252505,0.602243777760896,0.5272252258184631,0.5560099957007614,0.5569125852470124,0.3764230004777872,0.4097851991403285,0.4100945063437985,0.3764230004777872,0.4097851991403285,0.4100945063437985,0.1652542372881356,0.2540106951871658,0.3221690590111642,0.1652542372881356,0.2540106951871658,0.3221690590111642,0.9796319018404908,0.9857488572196828,0.9946843853820598,0.9796319018404908,0.9857488572196828,0.9946843853820598,0.3778735970295394,0.4352102754953231,0.4651161732491624,6852.0,7203.0,8374.0,142.91942611111114,144.022228611111,165.7267405555556,114.2,120.05,139.56666666666666,278.2406766666667,282.78648527777773,296.6045361111111
YAW90_LEFT,BUS_B_to_BUS_A,BUS_B,BUS_A,ACC_MAG_GYR,CORAL,FIVE_PARTITION_UNLABELED_BUDGET,18,5,5,0.4275132275132275,0.4862150452934226,0.4939215686274509,0.3488786204353358,0.3841721374341178,0.4074247465904588,0.2964028914369752,0.3624343147049742,0.3708177007085752,0.177679115182043,0.2270365843938708,0.2632996612957607,0.177679115182043,0.2270365843938708,0.2632996612957607,0.0,0.0,0.010948905109489,0.0,0.0,0.010948905109489,0.6598382749326146,0.713272543059777,0.8021610496526884,0.6598382749326146,0.713272543059777,0.8021610496526884,0.1778417348621851,0.2224906204251451,0.2319184201482857,6852.0,7203.0,8374.0,142.91942611111114,144.022228611111,165.7267405555556,114.2,120.05,139.56666666666666,278.2406766666667,282.78648527777773,296.6045361111111
