bus_b_orientation,direction,source_vehicle,target_vehicle,sensor_config,method,protocol,budget_k_days,n_runs,n_test_splits,accuracy_p25,accuracy_p50,accuracy_p75,balanced_accuracy_p25,balanced_accuracy_p50,balanced_accuracy_p75,macro_f1_p25,macro_f1_p50,macro_f1_p75,stationary_macro_f1_p25,stationary_macro_f1_p50,stationary_macro_f1_p75,stationary_macro_f1_p25,stationary_macro_f1_p50,stationary_macro_f1_p75,charging_f1_p25,charging_f1_p50,charging_f1_p75,charging_f1_p25,charging_f1_p50,charging_f1_p75,driving_f1_p25,driving_f1_p50,driving_f1_p75,driving_f1_p25,driving_f1_p50,driving_f1_p75,objective_score_p25,objective_score_p50,objective_score_p75,adaptation_rows_p25,adaptation_rows_p50,adaptation_rows_p75,adaptation_hours_p25,adaptation_hours_p50,adaptation_hours_p75,adaptation_window_hours_p25,adaptation_window_hours_p50,adaptation_window_hours_p75,adaptation_span_hours_p25,adaptation_span_hours_p50,adaptation_span_hours_p75
YAW90_LEFT,BUS_A_to_BUS_B,BUS_A,BUS_B,ACC,QUANTILE,FIVE_PARTITION_UNLABELED_BUDGET,1,50,5,0.4452975575708093,0.5479438332985405,0.6281582298073383,0.4767433025544288,0.5353370727322818,0.6011333582618954,0.3598760085520386,0.4257035779419295,0.4923176384431088,0.2087162218641965,0.2659747944412666,0.3421482942183033,0.2087162218641965,0.2659747944412666,0.3421482942183033,0.0,0.0034364286531428,0.0889320589253158,0.0,0.0034364286531428,0.0889320589253158,0.8114413546733679,0.8851511690854215,0.9382874038989902,0.8114413546733679,0.8851511690854215,0.9382874038989902,0.2253679634336726,0.2609326287433055,0.3020659672764717,589.0,736.5,964.0,11.421680833333337,13.553874444444444,17.34404888888889,9.816666666666666,12.275,16.066666666666666,13.905689444444446,15.772793472222222,19.13559763888889
YAW90_LEFT,BUS_A_to_BUS_B,BUS_A,BUS_B,ACC,CORAL,FIVE_PARTITION_UNLABELED_BUDGET,1,50,5,0.4852972399150743,0.5065957257756035,0.5344010124390227,0.4290893725554319,0.4910499316861465,0.5232803257170614,0.3589717023952209,0.3814292083212504,0.4183098813486182,0.1918766199784738,0.2201927925465296,0.2649153693644134,0.1918766199784738,0.2201927925465296,0.2649153693644134,0.0,0.0016445278386862,0.046316121343145,0.0,0.0016445278386862,0.046316121343145,0.8370372292809158,0.8918926766603512,0.9228963350844466,0.8370372292809158,0.8918926766603512,0.9228963350844466,0.2170375760232477,0.2362160144957052,0.2794738504351914,589.0,736.5,964.0,11.421680833333337,13.553874444444444,17.34404888888889,9.816666666666666,12.275,16.066666666666666,13.905689444444446,15.772793472222222,19.13559763888889
YAW90_LEFT,BUS_A_to_BUS_B,BUS_A,BUS_B,ACC,ZSCORE,FIVE_PARTITION_UNLABELED_BUDGET,3,50,5,0.5704951199647567,0.6209856428638425,0.6942881260551491,0.4976083695598201,0.549305166187749,0.6053684622364944,0.4287081233809033,0.4640426084451078,0.5343959122854219,0.2511330044888613,0.3146934732647574,0.4024267962886839,0.2511330044888613,0.3146934732647574,0.4024267962886839,0.0,0.0037454022387799,0.2191066970347334,0.0,0.0037454022387799,0.2191066970347334,0.9291996231479832,0.9430980841774526,0.9609048322606826,0.9291996231479832,0.9430980841774526,0.9609048322606826,0.2588787051796292,0.2887424078991855,0.3972988845693443,882.0,1372.0,1831.0,16.609659097222224,26.11466263888889,34.0089870138889,14.7,22.866666666666667,30.516666666666666,27.94670875,36.40455805555556,43.86834604166666
YAW90_LEFT,BUS_A_to_BUS_B,BUS_A,BUS_B,ACC,QUANTILE,FIVE_PARTITION_UNLABELED_BUDGET,3,50,5,0.5641788507310439,0.6126293781434278,0.6928466415043842,0.5251348433341696,0.5727533527820645,0.6679545717166886,0.4335668986180445,0.4791588313644592,0.594709086519729,0.2739680586268271,0.3383132474308559,0.47186413975223,0.2739680586268271,0.3383132474308559,0.47186413975223,0.0118066338860693,0.0780174287337321,0.4124048592103783,0.0118066338860693,0.0780174287337321,0.4124048592103783,0.8864530779680883,0.92224733171641,0.9500830391087636,0.8864530779680883,0.92224733171641,0.9500830391087636,0.2767131130585519,0.307317631583767,0.5214269856177206,882.0,1372.0,1831.0,16.609659097222224,26.11466263888889,34.0089870138889,14.7,22.866666666666667,30.516666666666666,27.94670875,36.40455805555556,43.86834604166666
YAW90_LEFT,BUS_A_to_BUS_B,BUS_A,BUS_B,ACC,CORAL,FIVE_PARTITION_UNLABELED_BUDGET,3,50,5,0.5370441128503274,0.5823717469757315,0.6598379076278544,0.5032112683886134,0.5407015233787458,0.5902535296770972,0.4082029166789764,0.4448138537032764,0.5387261256159565,0.240287275398954,0.2909090727913282,0.4217838377735726,0.240287275398954,0.2909090727913282,0.4217838377735726,0.019562285161933,0.1078183758045198,0.5595317280011811,0.019562285161933,0.1078183758045198,0.5595317280011811,0.8949855774621089,0.9096663943121716,0.9185578328737204,0.8949855774621089,0.9096663943121716,0.9185578328737204,0.2564252302748727,0.2964552215057942,0.5615709182197514,882.0,1372.0,1831.0,16.609659097222224,26.11466263888889,34.0089870138889,14.7,22.866666666666667,30.516666666666666,27.94670875,36.40455805555556,43.86834604166666
YAW90_LEFT,BUS_A_to_BUS_B,BUS_A,BUS_B,ACC,ZSCORE,FIVE_PARTITION_UNLABELED_BUDGET,7,50,5,0.6365625185120318,0.772556803314826,0.7851798517743233,0.5878989923250748,0.6675392317717411,0.7047059088754459,0.5325925335165591,0.6589795326878884,0.6779441101322293,0.3913055884148301,0.5618270142211571,0.586696400360387,0.3913055884148301,0.5618270142211571,0.586696400360387,0.2221380617639332,0.7563739551103438,0.8137157780979827,0.2221380617639332,0.7563739551103438,0.8137157780979827,0.9399178865310556,0.9488184122789766,0.956634957137222,0.9399178865310556,0.9488184122789766,0.956634957137222,0.381921536246178,0.699398376145534,0.7294807275651306,2863.25,3423.5,3867.5,53.69083277777782,64.76694652777776,72.11586145833337,47.72083333333333,57.05833333333334,64.45833333333334,74.31092666666666,85.10909194444443,94.63826236111112
YAW90_LEFT,BUS_A_to_BUS_B,BUS_A,BUS_B,ACC,QUANTILE,FIVE_PARTITION_UNLABELED_BUDGET,7,50,5,0.60866952523623,0.7049037817526977,0.8021687086779254,0.5976799138833535,0.6578521418586796,0.7520575498910447,0.5033883809293385,0.5956951081047765,0.7167657366551177,0.3586668178805607,0.4774596442294614,0.6369403509229258,0.3586668178805607,0.4774596442294614,0.6369403509229258,0.1314790815607832,0.4791809207311113,0.7564320344749933,0.1314790815607832,0.4791809207311113,0.7564320344749933,0.9337996720525564,0.9478249549725278,0.9587088521341222,0.9337996720525564,0.9478249549725278,0.9587088521341222,0.3461033553092237,0.5449531827586093,0.7518168260213904,2863.25,3423.5,3867.5,53.69083277777782,64.76694652777776,72.11586145833337,47.72083333333333,57.05833333333334,64.45833333333334,74.31092666666666,85.10909194444443,94.63826236111112
YAW90_LEFT,BUS_A_to_BUS_B,BUS_A,BUS_B,ACC,CORAL,FIVE_PARTITION_UNLABELED_BUDGET,7,50,5,0.598217618514371,0.643150429264651,0.6919415164909895,0.5533769757724322,0.5944717053907068,0.6374331391814237,0.4857251885613894,0.5359227560894648,0.5972073151494964,0.3423959080273807,0.413333655574942,0.4917720822555029,0.3423959080273807,0.413333655574942,0.4917720822555029,0.2426911994594093,0.4497380952380952,0.5811068433888122,0.2426911994594093,0.4497380952380952,0.5811068433888122,0.9050802497541736,0.9147113710093444,0.9228976010266396,0.9050802497541736,0.9147113710093444,0.9228976010266396,0.3889687050284771,0.4912778139804242,0.5914266661851318,2863.25,3423.5,3867.5,53.69083277777782,64.76694652777776,72.11586145833337,47.72083333333333,57.05833333333334,64.45833333333334,74.31092666666666,85.10909194444443,94.63826236111112
YAW90_LEFT,BUS_A_to_BUS_B,BUS_A,BUS_B,ACC,ZSCORE,FIVE_PARTITION_UNLABELED_BUDGET,14,50,5,0.7722753704745826,0.7879088207846441,0.814317908968381,0.6625974181188219,0.6942131453441479,0.7248575567819144,0.6551267735596418,0.6758209491439393,0.7284218885373228,0.558648920070439,0.5816020305366071,0.6551331282041193,0.558648920070439,0.5816020305366071,0.6551331282041193,0.7749919916898127,0.7962871450878952,0.8199516951132014,0.7749919916898127,0.7962871450878952,0.8199516951132014,0.9454726783073408,0.9504875132293696,0.9552870940321134,0.9454726783073408,0.9504875132293696,0.9552870940321134,0.7053783605579012,0.727607824256036,0.7647181959851693,6078.5,6596.0,7111.75,114.20434597222226,122.67233569444431,132.0780080555556,101.30833333333334,109.93333333333334,118.52916666666668,158.38942458333332,166.7712204166667,177.55560868055557
YAW90_LEFT,BUS_A_to_BUS_B,BUS_A,BUS_B,ACC,QUANTILE,FIVE_PARTITION_UNLABELED_BUDGET,14,50,5,0.676300578034682,0.7568845605621249,0.8014912774338773,0.6553430697321619,0.731723792049279,0.7804924129065708,0.6032133734352482,0.6882534211576294,0.7339873979969496,0.4866252696670384,0.6004401038416913,0.6625698855523661,0.4866252696670384,0.6004401038416913,0.6625698855523661,0.4000213927054911,0.6596651600808034,0.7986030533744477,0.4000213927054911,0.6596651600808034,0.7986030533744477,0.946686581085406,0.958698387011192,0.962437922331678,0.946686581085406,0.958698387011192,0.962437922331678,0.5322857557479767,0.6692006276160096,0.760124436511679,6078.5,6596.0,7111.75,114.20434597222226,122.67233569444431,132.0780080555556,101.30833333333334,109.93333333333334,118.52916666666668,158.38942458333332,166.7712204166667,177.55560868055557
YAW90_LEFT,BUS_A_to_BUS_B,BUS_A,BUS_B,ACC,CORAL,FIVE_PARTITION_UNLABELED_BUDGET,14,50,5,0.6774132595772095,0.7084263334887271,0.732813370757321,0.6226774247038046,0.6529130141097338,0.6767070388677793,0.578024384430703,0.6063778733466056,0.6513663949533383,0.4638458616534013,0.5057415511429778,0.562228832301171,0.4638458616534013,0.5057415511429778,0.562228832301171,0.6019395035674806,0.671097211363044,0.7315918497859414,0.6019395035674806,0.671097211363044,0.7315918497859414,0.9047956345218128,0.913730086362846,0.9196373168715736,0.9047956345218128,0.913730086362846,0.9196373168715736,0.5916811288535908,0.6409741313638144,0.6774779257080618,6078.5,6596.0,7111.75,114.20434597222226,122.67233569444431,132.0780080555556,101.30833333333334,109.93333333333334,118.52916666666668,158.38942458333332,166.7712204166667,177.55560868055557
YAW90_LEFT,BUS_A_to_BUS_B,BUS_A,BUS_B,ACC,ZSCORE,FIVE_PARTITION_UNLABELED_BUDGET,18,5,5,0.7747139373475895,0.7900212314225054,0.8010880652839171,0.6729641199726928,0.7105310619379712,0.7423852306981913,0.6687911513003131,0.6734958042627053,0.7354898362383404,0.5748112300679865,0.5785840862732875,0.6638971853746604,0.5748112300679865,0.5785840862732875,0.6638971853746604,0.8015978695073236,0.8083785880527541,0.8205900060204696,0.8015978695073236,0.8083785880527541,0.8205900060204696,0.9493757094211124,0.9502677888293802,0.9507309149972928,0.9493757094211124,0.9502677888293802,0.9507309149972928,0.7274489177787249,0.7295106931883757,0.7619330495459338,7990.0,8375.0,8611.0,150.05160749999996,158.7114808333332,160.7930033333332,133.16666666666666,139.58333333333334,143.51666666666668,212.32198277777775,212.34181361111115,215.87509
YAW90_LEFT,BUS_A_to_BUS_B,BUS_A,BUS_B,ACC,QUANTILE,FIVE_PARTITION_UNLABELED_BUDGET,18,5,5,0.7197452229299363,0.7437476670399403,0.797598949540424,0.7336811834513723,0.7442822311975246,0.7630240444063344,0.6731346558308282,0.6854652569328847,0.7236915009475721,0.5832134961532037,0.5924020208652298,0.6437770771461061,0.5832134961532037,0.5924020208652298,0.6437770771461061,0.6205083260297984,0.6361957525392429,0.7452025586353944,0.6205083260297984,0.6361957525392429,0.7452025586353944,0.9594594594594594,0.9634347723519698,0.96465496513585,0.9594594594594594,0.9634347723519698,0.96465496513585,0.6583590945141942,0.6594824845716503,0.7322959240227009,7990.0,8375.0,8611.0,150.05160749999996,158.7114808333332,160.7930033333332,133.16666666666666,139.58333333333334,143.51666666666668,212.32198277777775,212.34181361111115,215.87509
YAW90_LEFT,BUS_A_to_BUS_B,BUS_A,BUS_B,ACC,CORAL,FIVE_PARTITION_UNLABELED_BUDGET,18,5,5,0.6978768577494692,0.7069968111048583,0.7082866741321389,0.6534521663572653,0.6643484218662551,0.6722870127953993,0.6162450113031923,0.6205600575207222,0.6231938050448721,0.515102168564623,0.5226168101490624,0.5298264899875543,0.515102168564623,0.5226168101490624,0.5298264899875543,0.6679764243614931,0.6860423394330821,0.7139567019806541,0.6679764243614931,0.6860423394330821,0.7139567019806541,0.9032957502168256,0.9143897996357012,0.9173768062245276,0.9032957502168256,0.9143897996357012,0.9173768062245276,0.6395266042570306,0.648333218800156,0.655329687574177,7990.0,8375.0,8611.0,150.05160749999996,158.7114808333332,160.7930033333332,133.16666666666666,139.58333333333334,143.51666666666668,212.32198277777775,212.34181361111115,215.87509
YAW90_LEFT,BUS_A_to_BUS_B,BUS_A,BUS_B,ACC_MAG,ZSCORE,FIVE_PARTITION_UNLABELED_BUDGET,1,50,5,0.5679429988246738,0.6165139308941193,0.663628383330361,0.5279576210257004,0.5672384546405314,0.6117818372395076,0.433378428022671,0.4769100434307693,0.546560206783978,0.263658254028876,0.3157077718667392,0.41475776568319,0.263658254028876,0.3157077718667392,0.41475776568319,0.000432525951557,0.097547478816361,0.3042020665901263,0.000432525951557,0.097547478816361,0.3042020665901263,0.9333283329787628,0.9515043782717688,0.9654553556063388,0.9333283329787628,0.9515043782717688,0.9654553556063388,0.2696612665142264,0.3193064447187301,0.4193971388772626,589.0,736.5,964.0,11.421680833333337,13.553874444444444,17.34404888888889,9.816666666666666,12.275,16.066666666666666,13.905689444444446,15.772793472222222,19.13559763888889
YAW90_LEFT,BUS_A_to_BUS_B,BUS_A,BUS_B,ACC_MAG,QUANTILE,FIVE_PARTITION_UNLABELED_BUDGET,1,50,5,0.5221711027829995,0.6012631751195179,0.6527235897033544,0.5327121284008478,0.5689508734199853,0.6223697559586142,0.4258881405943058,0.4829809085166363,0.5506673945409255,0.2794921671292939,0.3421409207140414,0.4536515703700546,0.2794921671292939,0.3421409207140414,0.4536515703700546,0.013664121157522,0.0594206137547679,0.2248851078589114,0.013664121157522,0.0594206137547679,0.2248851078589114,0.8105372231691882,0.8949487990883309,0.938546774826606,0.8105372231691882,0.8949487990883309,0.938546774826606,0.2708867261739415,0.3187018831010813,0.4586869757819965,589.0,736.5,964.0,11.421680833333337,13.553874444444444,17.34404888888889,9.816666666666666,12.275,16.066666666666666,13.905689444444446,15.772793472222222,19.13559763888889
YAW90_LEFT,BUS_A_to_BUS_B,BUS_A,BUS_B,ACC_MAG,CORAL,FIVE_PARTITION_UNLABELED_BUDGET,1,50,5,0.3164848718843996,0.3888067911010059,0.4266101374817092,0.3136492028936602,0.3492775129196999,0.3998118785984791,0.2353575328891291,0.262087821097103,0.3082686951797756,0.1188870491451541,0.1541461062237881,0.1979966609889474,0.1188870491451541,0.1541461062237881,0.1979966609889474,0.0,0.0,0.002259465285693,0.0,0.0,0.002259465285693,0.571060373200589,0.5975390660320749,0.6341695986830799,0.571060373200589,0.5975390660320749,0.6341695986830799,0.1431498047727361,0.1603011102410579,0.1851796179334895,589.0,736.5,964.0,11.421680833333337,13.553874444444444,17.34404888888889,9.816666666666666,12.275,16.066666666666666,13.905689444444446,15.772793472222222,19.13559763888889
YAW90_LEFT,BUS_A_to_BUS_B,BUS_A,BUS_B,ACC_MAG,ZSCORE,FIVE_PARTITION_UNLABELED_BUDGET,3,50,5,0.5876409622793928,0.6476951071572988,0.7121976709575276,0.4785844312679173,0.5417184899988077,0.6315416715432869,0.4121122694348311,0.4807689257102662,0.5970718897415483,0.2373285740475952,0.321064442728783,0.4775853226986351,0.2373285740475952,0.321064442728783,0.4775853226986351,0.0,0.0142147057040674,0.6247672904766145,0.0,0.0142147057040674,0.6247672904766145,0.9289085939872456,0.9440067432457632,0.9591973855425469,0.9289085939872456,0.9440067432457632,0.9591973855425469,0.2505280947191687,0.2980346394205824,0.6140705855161408,882.0,1372.0,1831.0,16.609659097222224,26.11466263888889,34.0089870138889,14.7,22.866666666666667,30.516666666666666,27.94670875,36.40455805555556,43.86834604166666
YAW90_LEFT,BUS_A_to_BUS_B,BUS_A,BUS_B,ACC_MAG,QUANTILE,FIVE_PARTITION_UNLABELED_BUDGET,3,50,5,0.6119852096916605,0.6445039364548112,0.6838029910244721,0.5518082259226305,0.6028236261573726,0.6570688397823088,0.4872813964092111,0.5381879125321811,0.6012566913749764,0.3416604398710924,0.4193298591570358,0.4956219322185624,0.3416604398710924,0.4193298591570358,0.4956219322185624,0.0788880478034271,0.1753744397318437,0.4728898040810792,0.0788880478034271,0.1753744397318437,0.4728898040810792,0.8852543224420498,0.9282447574918888,0.9541002762264676,0.8852543224420498,0.9282447574918888,0.9541002762264676,0.3189536072982763,0.4006319722026938,0.55139087616977,882.0,1372.0,1831.0,16.609659097222224,26.11466263888889,34.0089870138889,14.7,22.866666666666667,30.516666666666666,27.94670875,36.40455805555556,43.86834604166666
YAW90_LEFT,BUS_A_to_BUS_B,BUS_A,BUS_B,ACC_MAG,CORAL,FIVE_PARTITION_UNLABELED_BUDGET,3,50,5,0.4471268276096566,0.4869888460424489,0.5197899080847871,0.3799435667038802,0.4098178211959381,0.4433880304776185,0.3113708742538109,0.3429364823172868,0.3853947946106223,0.1558817399811163,0.2014868640457348,0.2323119307611193,0.1558817399811163,0.2014868640457348,0.2323119307611193,0.0,0.007519552721676,0.0732276209377719,0.0,0.007519552721676,0.0732276209377719,0.7177325006306391,0.8180667972043796,0.8762816311463677,0.7177325006306391,0.8180667972043796,0.8762816311463677,0.1934794873106166,0.215466203736876,0.2655280767714955,882.0,1372.0,1831.0,16.609659097222224,26.11466263888889,34.0089870138889,14.7,22.866666666666667,30.516666666666666,27.94670875,36.40455805555556,43.86834604166666
YAW90_LEFT,BUS_A_to_BUS_B,BUS_A,BUS_B,ACC_MAG,ZSCORE,FIVE_PARTITION_UNLABELED_BUDGET,7,50,5,0.6395007598555387,0.7608491855740449,0.7883460769419144,0.495009275904471,0.6409895170251464,0.6959401455863135,0.476680612432183,0.6384944155984414,0.6821918649791374,0.3214037088683456,0.5345763936716827,0.5924020844609267,0.3214037088683456,0.5345763936716827,0.5924020844609267,0.0102825636290786,0.6404367674285687,0.7996033334400717,0.0102825636290786,0.6404367674285687,0.7996033334400717,0.9382367460443538,0.9480362490652744,0.959309316872438,0.9382367460443538,0.9480362490652744,0.959309316872438,0.2925835311147265,0.6616521290992146,0.7238437549878941,2863.25,3423.5,3867.5,53.69083277777782,64.76694652777776,72.11586145833337,47.72083333333333,57.05833333333334,64.45833333333334,74.31092666666666,85.10909194444443,94.63826236111112
YAW90_LEFT,BUS_A_to_BUS_B,BUS_A,BUS_B,ACC_MAG,QUANTILE,FIVE_PARTITION_UNLABELED_BUDGET,7,50,5,0.6644629752813165,0.7151922359089212,0.7704523532096804,0.6245126839424558,0.6635300289622481,0.7341549365226265,0.5751146276102711,0.6249903388177775,0.693299405339916,0.4474857010270477,0.5154380790790156,0.6184450002051121,0.4474857010270477,0.5154380790790156,0.6184450002051121,0.3076613715898056,0.4954011526538601,0.6136507683787372,0.3076613715898056,0.4954011526538601,0.6136507683787372,0.9363112167515266,0.9501379461138012,0.959574783133284,0.9363112167515266,0.9501379461138012,0.959574783133284,0.4722098303140697,0.5724418149350385,0.6701419648372934,2863.25,3423.5,3867.5,53.69083277777782,64.76694652777776,72.11586145833337,47.72083333333333,57.05833333333334,64.45833333333334,74.31092666666666,85.10909194444443,94.63826236111112
YAW90_LEFT,BUS_A_to_BUS_B,BUS_A,BUS_B,ACC_MAG,CORAL,FIVE_PARTITION_UNLABELED_BUDGET,7,50,5,0.5425123177450221,0.5594652394480345,0.5955870535541813,0.4722292270735014,0.4998627363511847,0.556909482908635,0.4016977950269735,0.4447031160542549,0.477506506926547,0.2345548889684511,0.2854833723367146,0.3350914841118682,0.2345548889684511,0.2854833723367146,0.3350914841118682,0.0076640459423363,0.0826044177410858,0.2760174558992685,0.0076640459423363,0.0826044177410858,0.2760174558992685,0.8807879826988272,0.911659192825112,0.9222971825677851,0.8807879826988272,0.911659192825112,0.9222971825677851,0.2545752268557297,0.3027527419558573,0.3833728778817131,2863.25,3423.5,3867.5,53.69083277777782,64.76694652777776,72.11586145833337,47.72083333333333,57.05833333333334,64.45833333333334,74.31092666666666,85.10909194444443,94.63826236111112
YAW90_LEFT,BUS_A_to_BUS_B,BUS_A,BUS_B,ACC_MAG,ZSCORE,FIVE_PARTITION_UNLABELED_BUDGET,14,50,5,0.7213810987707933,0.7648216339788898,0.7927618277395876,0.5832032465768882,0.644533557624252,0.6972611757610694,0.5669153247345716,0.6449930398051184,0.6967373207099179,0.4424506406661606,0.5444650229758112,0.6101986911814322,0.4424506406661606,0.5444650229758112,0.6101986911814322,0.4873165783526305,0.7116160645386398,0.7842931447485334,0.4873165783526305,0.7116160645386398,0.7842931447485334,0.94450402649206,0.9491592839403272,0.9538557622445832,0.94450402649206,0.9491592839403272,0.9538557622445832,0.5420072793210212,0.6727137840701778,0.7255598029346622,6078.5,6596.0,7111.75,114.20434597222226,122.67233569444431,132.0780080555556,101.30833333333334,109.93333333333334,118.52916666666668,158.38942458333332,166.7712204166667,177.55560868055557
YAW90_LEFT,BUS_A_to_BUS_B,BUS_A,BUS_B,ACC_MAG,QUANTILE,FIVE_PARTITION_UNLABELED_BUDGET,14,50,5,0.6985140891893004,0.747483163214846,0.7975808683130653,0.6710839913656801,0.703203961209973,0.7399634280161604,0.6230640100773133,0.669452523971264,0.7038174376584883,0.5117613335286681,0.5748392394352324,0.616672425905946,0.5117613335286681,0.5748392394352324,0.616672425905946,0.4925858410782058,0.6209462866721253,0.7201988914675482,0.4925858410782058,0.6209462866721253,0.7201988914675482,0.951377306964351,0.9595129908344976,0.9645490574332746,0.951377306964351,0.9595129908344976,0.9645490574332746,0.563578283091955,0.6522245249627802,0.7041903545753061,6078.5,6596.0,7111.75,114.20434597222226,122.67233569444431,132.0780080555556,101.30833333333334,109.93333333333334,118.52916666666668,158.38942458333332,166.7712204166667,177.55560868055557
YAW90_LEFT,BUS_A_to_BUS_B,BUS_A,BUS_B,ACC_MAG,CORAL,FIVE_PARTITION_UNLABELED_BUDGET,14,50,5,0.5600226394100876,0.605271290799741,0.6469869211260956,0.5100402744512489,0.5485853576397131,0.6048974836019579,0.4273242454519856,0.4909933191266309,0.5753167845054542,0.2602986401000333,0.3477004612582764,0.4625673814941886,0.2602986401000333,0.3477004612582764,0.4625673814941886,0.0705695352633393,0.2370741131015103,0.4048525214081827,0.0705695352633393,0.2370741131015103,0.4048525214081827,0.9189576130095146,0.9255172015256,0.9319914421974326,0.9189576130095146,0.9255172015256,0.9319914421974326,0.2880490065048017,0.377659339991766,0.5047168704064934,6078.5,6596.0,7111.75,114.20434597222226,122.67233569444431,132.0780080555556,101.30833333333334,109.93333333333334,118.52916666666668,158.38942458333332,166.7712204166667,177.55560868055557
YAW90_LEFT,BUS_A_to_BUS_B,BUS_A,BUS_B,ACC_MAG,ZSCORE,FIVE_PARTITION_UNLABELED_BUDGET,18,5,5,0.740574841358716,0.7554140127388536,0.8518101669480398,0.6219722561744394,0.6356562942615317,0.7278572003038362,0.6334515576996185,0.6370518355163792,0.748712479069617,0.5288602875783512,0.5330152110112026,0.6851127964099497,0.5288602875783512,0.5330152110112026,0.6851127964099497,0.5714285714285714,0.7419146183699871,0.8316041500399042,0.5714285714285714,0.7419146183699871,0.8316041500399042,0.9472253680634202,0.9491617090319092,0.9495026778882938,0.9472253680634202,0.9491617090319092,0.9495026778882938,0.6086423631911997,0.6789969486578223,0.7919942858607426,7990.0,8375.0,8611.0,150.05160749999996,158.7114808333332,160.7930033333332,133.16666666666666,139.58333333333334,143.51666666666668,212.32198277777775,212.34181361111115,215.87509
YAW90_LEFT,BUS_A_to_BUS_B,BUS_A,BUS_B,ACC_MAG,QUANTILE,FIVE_PARTITION_UNLABELED_BUDGET,18,5,5,0.6820809248554913,0.7745653052972099,0.77491601343785,0.6723531454150177,0.6897576449532244,0.7284169455502605,0.6176967527953434,0.65973648520528,0.6979104933379684,0.5076859303195268,0.5574818614806442,0.6085892166605563,0.5076859303195268,0.5574818614806442,0.6085892166605563,0.4894514767932489,0.6472196900638104,0.6716417910447762,0.4894514767932489,0.6472196900638104,0.6716417910447762,0.9618745035742652,0.9658743233702048,0.9665003563791874,0.9618745035742652,0.9658743233702048,0.9665003563791874,0.5663986423945055,0.671520334543547,0.6874030124206916,7990.0,8375.0,8611.0,150.05160749999996,158.7114808333332,160.7930033333332,133.16666666666666,139.58333333333334,143.51666666666668,212.32198277777775,212.34181361111115,215.87509
YAW90_LEFT,BUS_A_to_BUS_B,BUS_A,BUS_B,ACC_MAG,CORAL,FIVE_PARTITION_UNLABELED_BUDGET,18,5,5,0.5831926467829676,0.6481953290870488,0.654535274356103,0.5071511897885785,0.6071420116178009,0.6356404771346771,0.4261533891927443,0.583554196465511,0.5856443158426684,0.2588065747239529,0.4704954803966068,0.4719286620373689,0.2588065747239529,0.4704954803966068,0.4719286620373689,0.1012829169480081,0.3861003861003861,0.4242728184553661,0.1012829169480081,0.3861003861003861,0.4242728184553661,0.9261285909712722,0.926791277258567,0.9281938325991188,0.9261285909712722,0.926791277258567,0.9281938325991188,0.2729637198771696,0.5058267439457556,0.519841645261453,7990.0,8375.0,8611.0,150.05160749999996,158.7114808333332,160.7930033333332,133.16666666666666,139.58333333333334,143.51666666666668,212.32198277777775,212.34181361111115,215.87509
YAW90_LEFT,BUS_A_to_BUS_B,BUS_A,BUS_B,ACC_GYR,ZSCORE,FIVE_PARTITION_UNLABELED_BUDGET,1,50,5,0.5571598846191738,0.613529948169053,0.6800001904279238,0.512624239978155,0.5441644651687823,0.6317629953203661,0.4247557664314563,0.4596675552579625,0.5603895706275575,0.241037139470292,0.2852424100062845,0.4220290736644422,0.241037139470292,0.2852424100062845,0.4220290736644422,0.0,0.0422838255320114,0.527140680826351,0.0,0.0422838255320114,0.527140680826351,0.9735579868319006,0.9790910585275489,0.9826940520993636,0.9735579868319006,0.9790910585275489,0.9826940520993636,0.2548534598588738,0.2982912150360496,0.5675238116920596,589.0,736.5,964.0,11.421680833333337,13.553874444444444,17.34404888888889,9.816666666666666,12.275,16.066666666666666,13.905689444444446,15.772793472222222,19.13559763888889
YAW90_LEFT,BUS_A_to_BUS_B,BUS_A,BUS_B,ACC_GYR,QUANTILE,FIVE_PARTITION_UNLABELED_BUDGET,1,50,5,0.5420775246514791,0.5904771036372999,0.6862008535030135,0.52155761934071,0.5767477987219085,0.6410511986688026,0.4371150753830295,0.4981938826021914,0.5827909136456936,0.2942159886454579,0.3497331110180627,0.4519072128163858,0.2942159886454579,0.3497331110180627,0.4519072128163858,0.110284834093613,0.3284229382233011,0.4152273065394911,0.110284834093613,0.3284229382233011,0.4152273065394911,0.8696219850631439,0.9340574996174772,0.9594773347390824,0.8696219850631439,0.9340574996174772,0.9594773347390824,0.3068755530044654,0.4238999543735344,0.5148682506937169,589.0,736.5,964.0,11.421680833333337,13.553874444444444,17.34404888888889,9.816666666666666,12.275,16.066666666666666,13.905689444444446,15.772793472222222,19.13559763888889
